;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:51:07;4;1;3;300.9;0.00;0;220.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:52:36;3;1;3;288.8;0.00;0;220.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:13;2;1;3;337.5;0.00;0;218.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:33;1;1;3;299.3;0.00;0;221.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:02;1;3;1;224.6;0.00;0;221.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:05;1;1;3;317.3;0.00;0;221.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:48;3;3;4;200.0;0.46;93;220.4;0.40;89;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:34;4;3;4;200.0;0.45;91;220.0;0.40;87;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:28;2;3;4;199.8;0.48;96;218.1;0.42;92;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:49;1;3;4;200.0;0.45;90;219.8;0.39;87;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:42;1;4;64;214.0;0.82;175;222.7;0.75;168;36;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:46;1;64;4;214.0;0.78;166;223.0;0.72;160;36;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:58;1;4;64;222.4;0.77;171;222.8;0.73;164;36;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:02;1;64;4;231.4;0.69;161;222.4;0.69;154;36;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:18;1;4;64;223.6;0.69;154;222.4;0.66;147;36;45;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:22;1;64;4;214.0;0.72;153;223.0;0.66;147;36;45;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:38:22;1;4;3;205.6;0.50;104;223.1;0.44;100;35;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:39:39;4;4;64;260.6;0.51;132;222.8;0.57;127;37;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:39:43;4;64;4;270.5;0.50;136;222.5;0.59;131;37;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:33;4;4;3;261.4;0.37;96;222.4;0.42;93;37;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:37;4;3;4;275.2;0.33;91;222.6;0.39;87;37;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:43;2;4;3;265.0;0.35;94;220.9;0.41;90;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:48;3;4;3;260.1;0.44;115;223.3;0.49;111;36;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:52;3;3;4;280.9;0.40;113;223.4;0.49;109;36;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:01;4;4;3;259.5;0.38;100;222.5;0.43;96;37;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:02;3;4;3;248.9;0.43;108;222.6;0.47;104;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:06;3;3;4;248.2;0.48;120;223.1;0.52;115;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:14;3;4;3;257.2;0.42;109;223.2;0.47;105;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:19;3;3;4;246.7;0.45;112;223.3;0.48;108;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:36;3;4;3;255.8;0.43;110;224.0;0.47;106;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:36;1;3;1;199.7;0.00;0;223.4;0.00;0;35;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:50;2;3;1;199.8;0.00;0;221.2;0.00;0;36;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:13;4;3;1;199.9;0.00;0;222.5;0.00;0;36;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:16;3;3;1;200.1;0.00;0;223.3;0.00;0;36;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:54:35;2;1;3;309.1;0.00;0;221.3;0.00;0;36;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:11;4;1;3;285.9;0.00;0;222.6;0.00;0;36;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:24;2;3;1;231.8;0.00;0;221.3;0.00;0;35;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:58:43;3;3;1;217.6;0.00;0;221.9;0.00;0;35;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:20;4;3;1;212.8;0.00;0;221.1;0.00;0;36;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:43;2;1;3;295.7;0.00;0;219.6;0.00;0;35;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:01:02;2;3;1;175.5;0.00;0;218.8;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:01:44;4;1;3;266.0;0.00;0;220.8;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:01:53;4;3;1;265.3;0.00;0;220.4;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:12:08;1;1;2;80.0;0.00;0;221.9;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:17:33;4;1;2;81.6;0.00;0;220.2;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:21:11;2;1;2;80.4;0.00;0;219.0;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:22:50;3;1;2;80.2;0.00;0;220.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
21:22:14;4;1;2;3.5;0.00;0;219.0;0.00;0;23;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
21:25:25;4;2;0;3.7;0.00;0;219.2;0.00;0;23;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
21:25:36;4;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:38:16;1;4;3;203.5;0.45;92;225.7;0.39;88;32;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:35;4;4;3;251.5;0.39;99;224.5;0.42;95;34;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
