;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:45:48;4;1;2;261.3;0.00;0;218.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:52;4;2;1;32.0;0.00;0;218.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:13;3;1;3;222.2;0.00;0;220.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:14;2;1;3;313.2;0.00;0;219.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:49;3;3;1;224.0;0.00;0;221.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:18;4;1;3;293.2;0.00;0;220.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:44;2;3;1;234.9;0.00;0;219.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:47;3;1;3;300.8;0.00;0;219.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:51;4;3;1;219.8;0.00;0;220.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:49;2;1;3;322.5;0.00;0;218.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:53;4;1;3;307.9;0.00;0;219.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:51;1;1;3;230.0;0.00;0;219.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:42;3;3;4;201.9;0.49;100;217.3;0.44;96;19;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:04;4;3;4;200.0;0.44;88;216.7;0.39;85;18;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:48;2;3;4;200.0;0.45;90;216.0;0.40;86;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:44;1;3;4;200.0;0.47;94;217.8;0.42;91;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:09;4;4;64;277.4;0.56;156;217.2;0.69;150;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
