;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:40:25;4;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:47:10;3;1;2;253.5;0.00;0;228.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:47:16;3;2;1;6.9;0.00;0;228.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:53:19;3;1;2;33.6;0.00;0;229.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:53:23;3;2;1;27.9;0.00;0;229.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:39;3;1;3;263.6;0.00;0;227.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:56;2;1;3;325.6;0.00;0;226.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:14;4;1;3;291.3;0.00;0;226.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:32;1;1;3;195.7;0.00;0;227.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:00;3;3;4;200.0;0.45;89;225.6;0.38;86;18;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:35;4;3;4;199.9;0.52;103;224.9;0.44;99;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:40;1;3;4;224.7;0.44;99;225.9;0.42;95;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:51;2;3;4;199.9;0.50;99;224.2;0.42;95;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:39:14;1;4;3;235.0;0.42;98;225.7;0.42;94;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:45;1;3;4;204.0;0.47;96;226.1;0.41;92;18;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:44:25;1;4;3;204.9;0.50;102;225.8;0.43;98;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:44:29;1;3;4;221.6;0.47;104;225.6;0.44;100;18;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:23;1;4;3;204.1;0.48;97;225.9;0.41;94;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:38;1;3;4;199.9;0.49;98;225.9;0.42;94;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:08;1;4;3;215.6;0.47;102;225.8;0.43;98;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:12;1;3;4;200.0;0.51;102;225.8;0.43;98;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:48:28;1;4;3;206.6;0.48;99;225.9;0.42;95;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:48:47;1;3;4;214.8;0.51;109;225.8;0.46;104;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:48:57;1;4;3;200.0;0.52;104;225.8;0.44;100;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:49:01;1;3;4;199.9;0.49;98;226.4;0.42;94;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
