;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:43:09;3;1;2;29.5;0.00;0;221.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:43:13;3;2;1;25.3;0.00;0;221.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:44:30;2;1;2;30.5;0.00;0;220.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:44:34;2;2;1;24.9;0.00;0;220.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:19;4;1;3;265.7;0.00;0;221.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:36;3;1;3;297.2;0.00;0;222.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:56;1;1;3;131.5;0.00;0;222.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:57;2;1;3;331.1;0.00;0;220.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:25;1;3;1;218.1;0.00;0;221.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:33;1;1;3;314.1;0.00;0;221.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:59;3;3;4;200.0;0.49;97;220.0;0.42;94;18;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:38;4;3;4;199.9;0.45;90;219.0;0.39;86;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:42;4;4;3;200.0;0.46;93;219.1;0.41;89;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:10;4;3;4;199.9;0.44;88;218.0;0.39;85;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:27;3;4;3;279.2;0.42;116;220.5;0.51;112;19;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:36;3;3;4;289.4;0.41;118;220.5;0.52;114;19;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:43;4;4;3;253.5;0.39;99;219.7;0.43;95;19;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:42;3;4;3;279.0;0.36;101;220.7;0.44;97;19;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:18;3;3;4;199.9;0.49;98;221.0;0.42;94;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:40;4;3;4;204.1;0.47;95;220.2;0.42;92;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:44;2;3;4;200.0;0.45;90;219.6;0.39;87;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:10;1;3;4;235.6;0.39;92;221.8;0.40;88;19;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:12;3;4;64;280.9;0.66;186;221.3;0.80;178;19;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:16;3;64;4;292.3;0.65;191;221.2;0.83;183;20;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:06;3;4;64;288.1;0.66;189;220.6;0.82;182;20;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:10;3;64;4;287.5;0.66;189;220.5;0.82;182;20;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:47;4;4;64;282.1;0.60;168;220.0;0.73;162;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:51;4;64;4;271.0;0.63;169;220.2;0.74;163;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
