;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:29:25;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:39:11;3;1;2;27.8;0.00;0;232.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:39:15;3;2;1;8.3;0.00;0;232.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:56:11;4;1;3;246.2;0.00;0;233.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:48;3;1;3;304.9;0.00;0;233.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:41;4;3;1;223.2;0.00;0;233.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:15;2;1;3;301.5;0.00;0;232.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:14;3;3;1;228.7;0.01;2;234.0;0.01;2;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:45;2;3;1;242.0;0.01;2;232.8;0.01;2;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:49;4;1;3;304.3;0.00;0;233.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:38;1;1;3;292.0;0.00;0;234.4;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:20;3;1;3;310.6;0.00;0;233.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:49;2;1;3;330.5;0.00;0;233.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:08;1;3;1;219.2;0.00;0;234.6;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:10;1;1;3;303.7;0.00;0;234.5;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:39;1;3;1;228.1;0.00;0;234.6;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:44;1;1;3;327.6;0.00;0;234.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:38;3;3;4;199.9;0.47;95;233.6;0.39;91;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:04;4;3;4;200.0;0.46;93;233.3;0.38;89;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:33;2;3;4;229.4;0.51;117;232.9;0.48;112;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:58;1;3;4;199.9;0.49;98;234.7;0.40;94;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
