;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:04:32;3;1;2;251.3;0.00;0;221.0;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:04:41;3;2;1;6.2;0.00;0;220.9;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:19;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:06:33;2;1;2;23.3;0.00;0;218.6;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:06:36;2;2;1;5.0;0.00;0;218.5;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:00;3;1;3;305.1;0.00;0;221.8;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:09;4;1;3;296.2;0.00;0;221.2;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:01;2;1;3;325.4;0.00;0;220.2;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:02;1;1;3;303.2;0.00;0;222.2;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:27;3;3;4;200.0;0.46;92;223.6;0.40;89;14;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:56;4;3;4;199.9;0.44;89;222.9;0.38;86;14;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:44:15;2;3;4;200.0;0.46;92;221.7;0.40;89;14;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:19;1;3;4;200.0;0.48;96;224.2;0.41;92;14;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:31;1;4;3;200.0;0.49;98;224.3;0.42;94;14;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:39;1;3;4;200.0;0.47;95;224.0;0.41;91;14;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:01;4;4;64;281.3;0.64;180;222.9;0.77;173;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:05;4;64;4;280.8;0.64;180;223.0;0.77;173;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:20;1;4;64;243.5;0.76;185;224.9;0.79;177;35;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:24;1;64;4;238.7;0.74;177;224.9;0.75;170;35;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:42;1;4;64;237.6;0.70;167;224.7;0.71;160;35;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:46;1;64;4;237.6;0.69;164;224.5;0.70;158;35;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:26:05;4;4;64;276.6;0.53;147;224.0;0.63;141;36;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:26:09;4;64;4;287.4;0.51;146;224.6;0.62;140;36;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:12;1;4;3;220.8;0.44;98;225.8;0.42;94;34;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:20;1;3;4;200.0;0.47;94;225.7;0.40;90;34;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:32;1;4;3;216.1;0.44;96;226.2;0.41;92;34;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:36;1;3;4;200.0;0.42;85;225.5;0.36;82;34;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:40;1;4;3;199.7;0.46;92;225.1;0.39;89;34;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:59;4;4;3;257.7;0.40;103;224.3;0.44;99;35;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:33:20;3;4;3;279.1;0.40;111;225.7;0.47;107;35;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:33:24;3;3;4;271.3;0.43;118;225.5;0.50;113;35;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:33:35;2;4;3;298.3;0.33;100;223.0;0.43;96;35;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:33:40;3;4;3;277.1;0.39;108;225.6;0.46;104;35;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:33:44;3;3;4;263.6;0.42;112;225.8;0.48;108;35;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:12;3;4;3;286.7;0.38;109;225.1;0.46;105;35;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:16;3;3;4;262.5;0.42;111;224.8;0.47;106;35;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:53;3;4;3;276.7;0.37;102;225.3;0.43;98;35;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:57;3;3;4;268.6;0.39;104;225.4;0.44;100;35;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:11;3;4;3;274.7;0.38;104;225.5;0.44;100;35;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:02;2;3;1;200.0;0.00;1;222.8;0.00;1;34;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:47;1;3;1;199.8;0.00;0;225.5;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:05;2;1;3;320.4;0.00;0;222.9;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:07;4;3;1;200.1;0.00;0;225.3;0.00;0;34;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:44;3;3;1;200.0;0.00;1;226.0;0.00;1;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:54:58;1;1;3;270.1;0.00;0;225.6;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:55:28;2;3;1;240.1;0.00;0;221.4;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:02;1;3;1;180.6;0.00;0;224.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:26;4;1;3;294.3;0.00;0;223.0;0.00;0;34;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:50;3;1;3;298.0;0.00;0;224.2;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:58:49;2;1;3;309.0;0.00;0;221.4;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:58:51;4;3;1;220.1;0.00;0;223.3;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:19;3;3;1;223.1;0.00;0;224.2;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:00:59;2;3;1;231.2;0.00;0;221.4;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:49;4;1;3;280.0;0.00;0;222.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:05;1;1;3;220.9;0.00;0;224.2;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:13;1;3;1;118.0;0.00;0;224.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:24;3;1;3;288.0;0.00;0;224.3;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:03:25;4;3;1;176.0;0.00;0;223.3;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:03:54;3;3;1;203.6;0.00;0;224.8;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:03;2;1;3;291.7;0.00;0;222.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:07;2;3;1;130.5;0.00;0;221.7;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:52;1;1;2;80.0;0.00;0;223.5;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:22:05;4;1;2;80.5;0.00;0;221.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:02;2;1;2;81.3;0.00;0;219.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:23;3;1;2;81.4;0.00;0;222.3;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
