;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:35:05;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:29;2;1;3;89.7;0.00;0;226.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:01;2;3;1;244.2;0.00;0;226.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:59;4;1;3;255.9;0.00;0;226.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:40;3;1;3;312.8;0.00;0;227.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:46;1;1;3;116.2;0.00;0;228.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:03;2;1;3;330.3;0.00;0;225.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:16;1;3;1;219.3;0.00;0;227.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:35;2;3;1;247.1;0.03;7;225.7;0.03;7;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:20;1;1;3;310.8;0.00;0;227.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:37;2;1;3;338.1;0.00;0;224.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:50;1;3;1;233.4;0.01;2;227.3;0.01;2;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:38;3;3;4;200.0;0.49;99;225.6;0.42;95;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:42;4;3;4;230.4;0.42;98;225.6;0.42;94;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:51;2;3;4;200.1;0.48;96;224.1;0.41;93;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:54;1;1;3;346.9;0.00;0;226.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:12;1;3;4;303.9;0.16;50;226.5;0.21;48;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:39;4;4;64;275.2;0.57;157;224.8;0.67;151;18;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:43;4;64;4;288.2;0.54;156;224.9;0.66;149;18;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:10;1;4;3;222.9;0.46;102;226.1;0.43;98;17;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:40;4;4;3;266.4;0.38;102;224.6;0.43;98;18;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:00;2;4;3;301.9;0.33;101;224.0;0.43;97;18;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:07;2;3;4;301.3;0.34;104;223.8;0.44;100;18;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:32;1;3;4;199.9;0.47;94;226.3;0.40;90;17;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:41;4;3;4;199.9;0.48;96;224.5;0.41;92;18;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:04;1;4;3;227.5;0.44;100;225.3;0.42;96;18;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:32;2;4;3;301.2;0.35;105;222.9;0.45;101;18;47;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:33;3;4;3;279.2;0.43;120;223.5;0.52;115;18;51;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:44;4;4;3;279.8;0.34;96;223.8;0.41;92;18;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:19;2;3;4;226.4;0.42;94;223.0;0.41;91;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:20;3;3;4;200.0;0.44;88;223.5;0.38;84;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:23;1;3;4;200.0;0.46;93;225.1;0.40;89;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
