;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:31:34;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:50;4;1;3;300.4;0.00;0;225.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:05;3;1;3;306.2;0.00;0;225.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:56:54;2;1;3;259.4;0.00;0;224.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:20;4;3;1;225.5;0.01;3;225.9;0.01;3;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:21;4;1;3;312.2;0.00;0;224.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:03;1;1;3;217.5;0.00;0;225.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:31;1;3;1;227.4;0.02;5;225.4;0.02;5;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:35;1;1;3;322.0;0.00;0;224.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:45;4;3;4;200.0;0.41;81;225.0;0.34;78;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:56;3;3;4;199.9;0.47;95;224.8;0.41;91;18;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:06;4;4;3;200.0;0.45;91;225.0;0.39;87;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:54;4;3;4;199.9;0.45;90;224.7;0.39;87;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:46;2;3;4;200.1;0.47;95;223.3;0.41;91;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:35;1;3;4;200.0;0.47;94;225.5;0.40;91;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:40;1;4;3;199.9;0.49;98;225.3;0.42;94;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:44;1;3;4;201.7;0.50;100;225.4;0.42;96;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:51;1;4;3;199.9;0.49;98;225.2;0.42;94;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:18;1;3;4;199.9;0.49;97;225.6;0.41;94;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:47;4;4;64;287.3;0.65;186;224.0;0.80;179;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:51;4;64;4;283.3;0.66;188;224.0;0.80;180;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:35;2;4;64;300.5;0.64;194;223.4;0.83;186;18;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:39;2;64;4;308.9;0.63;196;223.3;0.84;188;18;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:46;1;4;3;215.1;0.46;99;226.4;0.42;95;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:54;1;3;4;199.9;0.50;100;225.8;0.42;96;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:58;1;4;3;199.9;0.50;100;226.3;0.42;96;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:51;4;4;3;255.8;0.40;101;224.9;0.43;97;35;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:53;2;4;3;284.7;0.35;101;223.8;0.43;97;35;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:10;3;4;3;274.1;0.39;108;225.4;0.46;104;35;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:14;3;3;4;277.5;0.42;116;225.7;0.49;111;35;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:22;3;4;3;278.5;0.38;105;224.4;0.45;101;35;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:29;1;3;1;200.1;0.00;0;226.0;0.00;0;33;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:17:23;1;1;3;287.0;0.00;0;225.4;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:33;2;1;3;323.6;0.00;0;223.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:36;1;3;1;214.6;0.00;0;226.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:32;1;1;3;281.5;0.00;0;226.3;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:30:06;2;3;1;242.6;0.03;9;224.1;0.04;8;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:31:02;1;3;1;206.4;0.00;0;225.7;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:33:10;2;1;3;321.8;0.00;0;223.3;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:33:34;3;3;1;200.0;0.01;1;224.8;0.00;1;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:34:58;4;3;1;199.7;0.00;0;224.3;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:48;2;3;1;241.3;0.00;0;223.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:49;3;1;3;300.5;0.00;0;225.2;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:38:43;2;1;3;314.2;0.00;0;224.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:39:05;3;3;1;225.1;0.00;0;225.3;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:40:55;4;3;1;220.4;0.00;0;224.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:13;2;3;1;235.8;0.00;0;224.1;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:11;3;1;3;295.5;0.00;0;225.2;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:39;4;1;3;285.6;0.00;0;224.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:17;2;1;3;303.9;0.00;0;224.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:41;3;3;1;221.1;0.00;0;225.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:46:10;4;3;1;208.6;0.00;0;224.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:03;2;3;1;203.4;0.00;0;223.7;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:46;3;1;3;285.4;0.00;0;224.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:48:07;3;3;1;202.2;0.00;0;224.7;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:49:26;4;3;1;120.1;0.00;0;224.9;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:49:51;2;1;3;285.6;0.00;0;224.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:06;2;3;1;101.5;0.00;0;224.3;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:54;1;1;2;80.2;0.00;0;225.1;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:03:54;4;1;2;80.7;0.00;0;223.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:07:15;2;1;2;80.2;0.00;0;221.9;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:08:54;3;1;2;80.7;0.00;0;223.3;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
