;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:47:18;4;1;2;31.4;0.00;0;221.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:47:22;4;2;1;27.0;0.00;0;221.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:33;3;1;3;308.3;0.00;0;221.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:38;4;1;3;279.1;0.00;0;220.4;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:39;2;1;3;317.8;0.00;0;219.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:40;1;1;3;307.2;0.00;0;221.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:21;3;3;4;200.0;0.45;89;220.8;0.39;86;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:29;4;3;4;200.0;0.45;90;219.9;0.39;87;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:07;2;3;4;200.0;0.46;92;218.5;0.40;88;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:45;1;3;4;222.5;0.42;93;220.2;0.41;89;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:49;1;4;3;213.9;0.44;94;220.5;0.41;90;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:53;1;3;4;201.4;0.47;95;220.5;0.41;91;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:35;4;4;64;273.2;0.66;180;218.8;0.79;173;17;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:39;4;64;4;271.4;0.65;176;219.2;0.77;169;17;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:22;1;4;64;231.0;0.75;174;220.5;0.76;167;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:28;1;64;4;230.3;0.76;175;220.7;0.76;168;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:07;1;4;64;232.9;0.84;196;220.1;0.85;188;17;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:11;1;64;4;242.3;0.80;195;220.2;0.85;187;17;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:53:07;1;4;64;225.7;0.79;178;219.4;0.78;171;18;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:53:11;1;64;4;234.5;0.77;180;219.3;0.79;173;18;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:01:23;1;4;64;222.2;0.76;169;218.3;0.74;163;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:01:27;1;64;4;229.9;0.74;170;218.4;0.75;164;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:35:08;2;4;64;289.2;14.74;4263;216.8;18.88;4092;35;239;;;;;;;;;;;;;;;;;;;;;0;0;0.0
