;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
06:00:39;4;1;3;296.1;0.00;0;228.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:36;3;1;3;312.2;0.00;0;229.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:49;2;1;3;335.8;0.00;0;227.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:17;1;1;3;308.3;0.00;0;229.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:31;3;3;4;220.6;0.49;108;227.2;0.46;104;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:58;4;3;4;200.0;0.47;95;227.3;0.40;91;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:29;2;3;4;200.0;0.45;91;226.4;0.38;87;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:57;1;3;4;200.0;0.48;96;228.2;0.41;93;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:01;1;4;3;199.9;0.50;100;227.9;0.42;96;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:09;1;3;4;200.0;0.51;103;229.1;0.43;99;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:50;4;4;64;283.4;0.64;181;227.6;0.76;174;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:54;4;64;4;294.7;0.61;179;227.6;0.75;172;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:19;4;4;64;290.9;0.64;188;227.2;0.79;181;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:23;4;64;4;279.6;0.67;188;227.2;0.80;181;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:01;4;4;64;279.0;0.60;166;226.4;0.70;160;18;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:05;4;64;4;278.0;0.60;166;226.6;0.70;159;18;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:27:02;1;4;3;216.0;0.46;99;227.8;0.42;95;18;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
