;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:29:01;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:23;3;1;3;264.8;0.00;0;232.6;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:28;2;1;3;316.6;0.00;0;230.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:53;3;3;1;224.4;0.01;3;232.7;0.01;3;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:08;4;1;3;261.6;0.00;0;230.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:58;2;3;1;237.3;0.00;0;229.3;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:38;4;3;1;223.1;0.00;0;230.3;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:57;3;1;3;305.0;0.00;0;231.9;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:58;2;1;3;326.0;0.00;0;229.9;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:43;4;1;3;307.3;0.00;0;230.4;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:50;1;1;3;295.7;0.00;0;231.2;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:17;1;3;1;221.9;0.00;0;231.1;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:19;1;1;3;323.8;0.00;0;230.5;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:53;2;3;4;244.6;0.37;92;228.6;0.38;88;19;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:20;3;3;4;199.9;0.49;99;231.6;0.41;95;19;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:54;4;3;4;199.9;0.46;93;230.9;0.39;89;18;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:27:57;1;3;4;243.7;0.37;90;231.7;0.37;86;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:07;1;4;3;227.0;0.42;96;231.3;0.40;93;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:32;1;3;4;199.9;0.47;94;231.9;0.39;90;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:12;1;4;3;229.6;0.42;97;231.3;0.40;94;19;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:29;1;3;4;213.9;0.47;102;231.4;0.42;98;19;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
