;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:05:17;3;1;2;26.9;0.00;0;221.4;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:21;3;2;1;7.6;0.00;0;221.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:35;4;1;3;304.3;0.00;0;220.1;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:44;3;1;3;298.6;0.00;0;219.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:09;2;1;3;297.6;0.00;0;218.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:20;1;1;3;165.4;0.00;0;220.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:52;1;3;1;221.2;0.00;1;220.9;0.00;1;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:57;1;1;3;328.2;0.00;0;220.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:32:25;4;3;4;228.1;0.40;91;219.1;0.40;87;15;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:52;3;3;4;200.0;0.48;96;219.8;0.42;92;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:08;1;3;4;200.0;0.45;90;221.1;0.39;86;14;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:09;2;3;4;200.0;0.46;93;219.4;0.40;89;14;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:16;1;4;3;203.4;0.45;92;220.8;0.40;89;14;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:24;1;3;4;200.0;0.46;92;220.9;0.40;89;14;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:08:15;1;4;64;219.2;0.88;194;224.4;0.83;186;34;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:08:19;1;64;4;227.3;0.82;185;224.0;0.79;178;34;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:10:01;1;4;64;233.6;0.76;177;224.3;0.76;170;34;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:10:05;1;64;4;252.5;0.68;172;224.4;0.73;165;34;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:12:19;1;4;64;238.1;0.69;164;223.7;0.70;158;34;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:12:23;1;64;4;228.6;0.72;164;223.4;0.71;158;34;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:14:57;1;4;64;216.5;0.79;170;224.5;0.73;164;33;49;;;;;;;;;;;;;;;;;;;;;0;0;0.0
12:15:01;1;64;4;222.2;0.75;167;224.2;0.72;160;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:54:43;4;4;64;286.0;0.56;161;224.9;0.69;155;32;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:54:47;4;64;4;269.6;0.59;158;224.5;0.68;152;32;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:56:29;4;4;64;278.0;0.56;157;224.4;0.67;151;32;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:56:33;4;64;4;289.1;0.53;155;224.7;0.66;148;31;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:58:35;4;4;64;276.5;0.59;162;224.4;0.69;156;31;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:58:39;4;64;4;273.8;0.57;156;224.7;0.66;150;31;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:00:53;4;4;64;281.0;0.57;162;224.0;0.69;155;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:00:57;4;64;4;269.5;0.58;157;224.0;0.67;151;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:01:47;4;4;64;269.9;0.60;162;223.9;0.70;156;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:01:51;4;64;4;269.7;0.59;160;224.1;0.69;154;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:10:49;1;4;64;242.0;0.72;174;224.9;0.74;167;29;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:10:53;1;64;4;227.2;0.76;173;224.9;0.74;166;29;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:30:51;4;4;64;284.2;0.53;150;224.1;0.64;144;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:30:55;4;64;4;271.9;0.53;145;224.0;0.62;139;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:10;1;4;3;216.0;0.47;101;224.9;0.43;97;29;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:26;1;3;4;200.0;0.44;88;225.3;0.37;84;29;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:30;1;4;3;200.0;0.45;90;225.3;0.39;87;29;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:57;2;4;3;293.0;0.33;98;223.4;0.42;94;31;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:03;4;4;3;251.2;0.37;92;223.8;0.40;89;31;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:05;2;3;4;278.7;0.34;94;223.0;0.41;91;31;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:15;2;4;3;285.4;0.33;94;223.0;0.40;90;31;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:40;3;4;3;279.8;0.36;100;225.3;0.42;96;31;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:44;3;3;4;276.3;0.37;101;225.0;0.43;97;31;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:48;3;4;3;281.5;0.35;99;225.0;0.42;95;31;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:52;3;3;4;281.3;0.35;99;225.3;0.42;95;31;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:56;3;4;3;268.3;0.35;95;225.0;0.41;92;31;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:00;1;3;1;199.9;0.00;0;225.1;0.00;0;29;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:19;2;3;1;222.5;0.00;0;222.4;0.00;0;30;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:32;4;3;1;200.0;0.00;0;223.2;0.00;0;31;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:44:51;3;3;1;200.0;0.00;0;224.6;0.00;0;30;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:06;1;1;3;270.8;0.00;0;224.8;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:25;2;1;3;313.3;0.00;0;222.6;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:38;4;1;3;292.5;0.00;0;224.0;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:47:48;1;3;1;179.6;0.00;0;224.8;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:47:56;3;1;3;296.3;0.00;0;224.8;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:48:55;2;3;1;235.0;0.00;0;223.0;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:05;4;3;1;219.2;0.00;0;224.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:25;3;3;1;222.1;0.00;0;224.5;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:52:08;4;1;3;281.8;0.00;0;223.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:52:25;2;1;3;303.1;0.00;0;222.6;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:30;3;1;3;289.8;0.00;0;224.7;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:51;1;1;3;226.3;0.00;0;224.8;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:57;1;3;1;125.8;0.00;0;224.7;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:54:27;2;3;1;207.0;0.00;0;223.3;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:54:38;4;3;1;204.8;0.00;0;223.9;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:55:56;3;3;1;210.7;0.00;0;225.0;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:08:50;1;1;2;80.3;0.00;0;225.2;0.00;0;26;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:50;4;1;2;81.8;0.00;0;224.1;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:18;2;1;2;81.8;0.00;0;222.9;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:54;3;1;2;80.3;0.00;0;224.1;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
