06:03:30;4;1;3;307.4;0.00;0;222.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:53;3;1;3;293.8;0.00;0;223.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:34;2;1;3;322.3;0.00;0;221.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:37;1;1;3;272.1;0.00;0;224.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:07;1;3;1;224.3;0.00;0;223.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:15;1;1;3;314.9;0.00;0;223.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:20;3;3;4;200.0;0.47;95;221.5;0.41;91;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:32;3;4;3;200.0;0.48;96;221.0;0.42;92;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:06;3;3;4;199.9;0.46;92;220.7;0.40;89;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:10;4;3;4;203.8;0.47;95;219.8;0.42;91;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:05;2;3;4;200.0;0.47;94;217.7;0.41;90;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:01;1;3;4;199.9;0.46;93;220.5;0.40;89;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:05;1;4;3;199.9;0.50;100;220.8;0.43;96;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:17;1;3;4;199.9;0.47;94;220.4;0.41;90;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:35;1;4;3;208.0;0.45;94;220.9;0.41;90;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:59;1;3;4;199.9;0.48;96;220.5;0.42;93;18;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:54;4;4;64;272.9;0.68;186;219.5;0.81;179;19;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:58;4;64;4;271.7;0.70;191;219.8;0.83;183;19;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:51:56;1;4;64;218.4;0.82;179;221.3;0.77;172;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:52:00;1;64;4;222.8;0.82;182;221.3;0.79;175;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
