;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:48:41;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:51:12;2;1;2;27.8;0.00;0;221.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:51:18;2;2;1;22.6;0.00;0;222.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:02:13;3;1;3;304.0;0.00;0;223.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:03:34;2;1;3;92.4;0.00;0;220.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:04:43;3;3;1;228.1;0.02;4;222.8;0.02;4;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:34;4;1;3;242.1;0.00;0;221.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:06:04;2;3;1;240.6;0.00;0;220.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:07:47;3;1;3;309.3;0.00;0;221.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:09:10;2;1;3;329.2;0.00;0;219.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:09:59;1;1;3;289.2;0.00;0;221.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:29;1;3;1;217.1;0.00;0;222.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:32;1;1;3;316.1;0.00;0;220.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:54;3;3;4;199.9;0.47;94;219.5;0.41;90;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:47;4;3;4;200.0;0.47;94;219.1;0.41;90;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:22;2;3;4;200.0;0.47;95;218.6;0.42;91;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:33;1;3;4;217.3;0.44;96;220.2;0.42;92;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:59;1;4;3;220.5;0.44;98;220.4;0.43;94;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:03;1;3;4;219.2;0.47;103;219.6;0.45;99;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:57:11;1;4;3;267.3;15.27;4082;225.5;17.38;3919;50;806;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:57:19;1;3;2;0.3;0.00;0;222.3;0.00;0;50;810;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:58:21;1;2;1;0.3;0.00;0;221.8;0.00;0;50;810;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:58:45;3;4;3;274.4;15.49;4250;222.3;18.35;4080;48;908;;;;;;;;;;;;;;;;;;;;;0;0;0.0
10:58:49;3;3;2;0.7;160.00;187;218.6;0.82;179;48;910;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:04:27;1;1;4;350.2;0.00;0;220.8;0.00;0;46;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:38;1;4;3;211.2;0.45;95;224.6;0.41;92;36;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:57;1;3;4;200.0;0.45;90;224.0;0.39;86;36;40;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:15:10;1;4;3;207.3;0.48;100;224.3;0.43;96;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:42;4;4;3;249.9;0.39;96;223.0;0.42;93;38;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:58;2;4;3;293.8;0.32;95;222.4;0.41;92;37;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:23;2;3;1;215.9;0.02;5;222.3;0.02;5;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:36:33;1;3;1;200.0;0.00;0;223.1;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:38:18;2;1;3;319.9;0.00;0;219.8;0.00;0;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:39:35;1;1;3;279.1;0.00;0;222.5;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:51;4;3;1;200.1;0.00;0;221.8;0.00;0;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:53;2;3;1;239.9;0.00;0;219.8;0.00;0;35;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:42:06;1;3;1;189.0;0.00;0;222.1;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:46;4;1;3;289.6;0.00;0;221.0;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:50;2;1;3;310.7;0.00;0;219.5;0.00;0;35;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:45:13;1;1;3;241.6;0.00;0;222.5;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:45:20;1;3;1;150.6;0.00;0;222.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:22;2;3;1;232.9;0.00;0;220.2;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:26;4;3;1;217.0;0.00;0;221.7;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:15;4;1;3;276.6;0.00;0;221.4;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:42;2;1;3;298.2;0.00;0;220.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:57;4;3;1;191.3;0.00;0;221.7;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:14;2;3;1;174.9;0.00;0;220.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:45;1;1;2;80.2;0.00;0;222.3;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:08:17;4;1;2;80.1;0.00;0;220.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:11:31;2;1;2;80.1;0.00;0;218.9;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
