;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:42:37;3;1;2;23.5;0.00;0;222.5;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:41;3;2;1;6.7;0.00;0;222.3;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:48:16;4;1;2;111.8;0.00;0;221.4;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:48:20;4;2;1;33.9;0.00;0;221.4;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:37;4;1;3;283.2;0.00;0;222.6;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:04;3;1;3;300.7;0.00;0;221.9;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:04;1;1;3;181.6;0.00;0;222.8;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:36;2;1;3;316.3;0.00;0;220.4;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:34;1;3;1;221.5;0.00;0;222.1;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:42;1;1;3;310.5;0.00;0;222.0;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:03;4;3;4;229.2;0.41;95;220.6;0.41;91;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:12;3;3;4;199.9;0.45;91;220.8;0.39;87;19;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:15;2;3;4;199.9;0.49;97;218.8;0.42;93;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:37;1;3;4;200.0;0.48;96;221.4;0.42;93;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:49:08;1;4;64;212.8;0.86;182;221.7;0.79;175;42;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:49:12;1;64;4;238.4;0.80;191;222.4;0.83;184;42;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:56:07;4;4;64;265.0;0.64;169;221.9;0.73;163;43;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:56:11;4;64;4;276.3;0.60;165;221.1;0.72;159;43;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:01:27;4;4;64;276.2;0.62;170;221.6;0.74;164;42;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:01:31;4;64;4;277.6;0.61;170;221.6;0.74;164;42;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:15:06;1;4;64;241.4;0.74;180;220.8;0.78;173;39;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:15:10;1;64;4;222.5;0.83;184;220.7;0.80;177;39;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:18:11;1;4;64;225.5;0.80;179;221.1;0.78;172;38;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:18:15;1;64;4;236.2;0.75;178;221.9;0.77;171;38;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:18:23;1;4;64;228.5;0.81;186;221.3;0.80;178;38;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:18:27;1;64;4;226.6;0.80;181;221.1;0.78;174;38;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:44;1;4;64;224.3;0.83;186;222.6;0.80;179;33;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:48;1;64;4;222.1;0.84;186;222.6;0.80;179;33;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:26;1;4;3;199.9;0.49;98;222.8;0.42;94;32;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:30;1;3;4;210.0;0.47;98;223.3;0.42;94;32;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:34;1;4;3;205.8;0.45;93;222.9;0.40;89;32;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:38;1;3;4;200.0;0.47;94;223.3;0.40;90;32;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:46;1;4;3;200.0;0.48;95;222.9;0.41;92;32;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:03;1;3;4;200.0;0.44;88;223.7;0.38;84;32;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:07;1;4;3;200.0;0.47;93;223.5;0.40;90;32;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:14;2;4;3;274.4;0.36;99;220.5;0.43;95;34;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:18;2;3;4;277.5;0.36;100;220.9;0.43;96;34;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:47;3;4;3;265.8;0.42;111;220.3;0.48;106;33;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:51;3;3;4;265.5;0.44;117;220.3;0.51;112;33;30;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:00;4;4;3;263.1;0.35;93;221.4;0.40;89;34;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:06;2;4;3;279.9;0.34;95;220.4;0.41;91;34;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:33;3;4;3;265.0;0.39;104;220.5;0.45;100;33;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:37;3;3;4;284.4;0.38;107;220.2;0.47;103;33;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:53;3;4;3;273.3;0.39;106;220.6;0.46;102;33;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:57;3;3;4;272.9;0.40;109;220.4;0.47;105;33;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:13;3;4;3;280.2;0.37;103;220.4;0.45;99;33;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:40:47;1;3;1;200.0;0.00;0;222.4;0.00;0;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:46;1;1;3;272.6;0.00;0;222.3;0.00;0;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:36;4;3;1;200.0;0.00;0;221.9;0.00;0;33;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:08;2;3;1;205.0;0.00;0;219.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:50;1;3;1;180.2;0.00;0;222.9;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:40;4;1;3;292.8;0.00;0;221.7;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:48:03;2;1;3;311.0;0.00;0;220.1;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:07;3;1;3;290.1;0.00;0;221.1;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:27;4;3;1;218.6;0.00;0;221.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:50:29;2;3;1;232.3;0.00;0;220.6;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:31;2;1;3;279.2;0.00;0;220.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:35;2;3;1;77.9;0.00;0;220.6;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:02:16;1;1;2;80.3;0.00;0;222.3;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:08:04;4;1;2;80.5;0.00;0;221.5;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:11:19;2;1;2;81.9;0.00;0;220.1;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:12:45;3;1;2;80.7;0.00;0;222.7;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
