;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:30:49;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:08;4;1;3;309.1;0.00;0;223.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:41;3;1;3;313.4;0.00;0;223.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:20;2;1;3;320.3;0.00;0;222.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:35;1;1;3;293.4;0.00;0;224.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:02;1;3;1;226.5;0.00;0;223.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:05;1;1;3;318.2;0.00;0;222.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:40:13;3;3;4;199.9;0.46;92;221.0;0.40;88;19;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:41:14;4;3;4;200.0;0.46;92;221.4;0.40;89;19;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:41:33;4;4;3;199.9;0.45;90;221.1;0.39;86;19;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:07;4;3;4;199.9;0.48;95;221.6;0.41;92;19;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:42;2;3;4;199.9;0.48;95;220.4;0.42;92;19;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:07;1;3;4;220.6;0.43;95;222.5;0.41;91;19;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:11;1;4;3;207.1;0.47;98;222.9;0.42;94;19;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:15;1;3;4;200.0;0.47;94;222.4;0.41;91;19;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:25;1;4;3;199.9;0.46;91;222.6;0.39;88;19;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:35;1;3;4;200.0;0.46;92;222.4;0.40;89;19;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:23;2;4;64;302.3;0.64;194;220.5;0.84;187;19;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:27;2;64;4;302.2;0.64;194;220.1;0.85;187;19;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:11;2;4;64;309.9;0.62;193;220.6;0.84;185;20;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:15;2;64;4;296.3;0.64;191;220.3;0.83;184;20;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:57:43;4;4;64;289.9;0.66;191;220.5;0.83;183;20;40;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:57:47;4;64;4;267.6;0.72;192;220.9;0.83;184;20;40;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:02:49;4;4;64;292.7;0.64;188;220.8;0.82;181;20;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:02:53;4;64;4;291.7;0.65;190;220.6;0.83;182;20;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:03;1;4;3;211.7;0.46;97;221.7;0.42;93;35;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:07;1;3;4;201.8;0.49;99;222.4;0.42;95;35;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
