;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:49:05;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:11:00;3;1;3;307.7;0.00;0;222.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:41;2;1;3;303.4;0.00;0;220.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:11;2;3;1;245.9;0.04;10;220.2;0.05;10;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:25;4;1;3;307.7;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:17;2;1;3;335.0;0.00;0;219.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:25;1;1;3;257.1;0.00;0;221.5;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:30;4;3;4;230.9;0.41;94;220.6;0.41;90;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:16;3;3;4;200.0;0.49;98;221.3;0.42;94;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:12;2;3;4;200.0;0.47;94;218.9;0.41;90;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:51;1;3;4;200.0;0.46;92;220.6;0.40;89;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:59;1;4;64;229.6;0.75;172;219.8;0.75;166;16;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:03;1;64;4;220.2;0.77;171;220.0;0.74;164;16;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:01;4;4;64;286.8;0.67;193;223.0;0.83;185;35;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:06;4;64;4;266.3;0.69;184;222.9;0.79;177;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:42:46;4;4;64;278.9;0.65;181;221.4;0.79;174;34;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:42:50;4;64;4;278.3;0.63;176;221.2;0.76;169;34;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:44:44;4;4;64;273.1;0.67;183;221.2;0.79;176;34;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:44:48;4;64;4;258.4;0.71;184;221.6;0.79;176;34;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:31;1;4;3;216.9;0.44;95;222.9;0.41;92;32;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:47:15;1;3;4;199.9;0.45;90;222.7;0.39;86;32;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:47:19;1;4;3;200.0;0.47;94;222.7;0.41;90;32;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:35;1;3;4;199.9;0.47;95;222.4;0.41;91;32;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:49:39;1;4;3;199.9;0.48;95;222.8;0.41;92;32;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:48;4;4;64;276.8;0.56;156;221.5;0.68;150;34;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:52;4;64;4;265.1;0.58;155;221.8;0.67;148;34;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:52:52;4;4;64;271.1;0.53;145;222.1;0.63;139;34;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:52:56;4;64;4;282.7;0.49;140;221.9;0.60;134;34;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:19;2;4;3;279.0;0.37;103;220.8;0.45;99;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:23;2;3;4;263.4;0.38;101;220.9;0.44;97;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:11;4;4;3;256.1;0.37;94;222.4;0.41;91;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:15;4;3;4;277.0;0.33;93;222.4;0.40;89;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:17;2;4;3;286.3;0.33;95;220.8;0.41;91;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:23;4;4;3;280.6;0.35;99;222.7;0.43;95;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
