;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:57:05;4;1;3;300.5;0.00;0;222.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:54;3;1;3;281.7;0.00;0;223.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:35;4;3;1;225.4;0.00;1;222.3;0.00;1;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:31;2;1;3;303.6;0.00;0;222.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:38;1;1;3;289.9;0.00;0;223.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:24;3;3;1;232.6;0.05;12;223.4;0.05;12;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:35;4;1;3;310.9;0.00;0;222.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:01;2;3;1;247.2;0.04;11;221.9;0.05;10;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:08;1;3;1;219.3;0.00;0;223.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:28;3;1;3;317.0;0.00;0;222.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:05;2;1;3;339.1;0.00;0;220.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:12;1;1;3;315.0;0.00;0;222.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:42;2;3;4;254.2;0.35;90;220.3;0.39;86;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:04;3;3;4;199.9;0.50;99;221.9;0.43;95;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:05;4;3;4;200.0;0.46;92;221.3;0.40;88;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:26;1;3;4;208.5;0.43;91;222.1;0.39;87;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:05;1;4;3;212.9;0.47;99;222.3;0.43;95;34;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:00;4;4;3;278.2;0.36;99;220.8;0.43;95;35;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:14;2;4;3;280.8;0.33;94;219.8;0.41;90;35;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:39;3;4;3;267.4;0.38;102;220.2;0.44;98;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:43;3;3;4;266.9;0.38;102;220.3;0.44;98;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:57;3;4;3;279.8;0.35;99;220.4;0.43;95;34;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:38:40;1;3;1;200.0;0.00;0;221.4;0.00;0;33;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:40:57;4;3;1;200.0;0.00;0;220.5;0.00;0;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:33;2;3;1;206.1;0.00;0;219.7;0.00;0;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:44;1;1;3;235.4;0.00;0;221.9;0.00;0;33;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:51;1;3;1;138.9;0.00;0;222.0;0.00;0;33;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:32;3;3;1;200.1;0.00;0;220.9;0.00;0;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:02;4;1;3;275.3;0.00;0;220.7;0.00;0;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:34;2;1;3;292.3;0.00;0;220.1;0.00;0;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:59;4;3;1;175.3;0.00;0;220.6;0.00;0;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:07;2;3;1;174.9;0.00;0;220.6;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:46:34;3;1;3;277.1;0.00;0;221.6;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:46:52;3;3;1;147.1;0.00;0;222.1;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:03:16;1;1;2;80.0;0.00;0;222.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:10:01;4;1;2;80.7;0.00;0;221.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:13:09;2;1;2;80.7;0.00;0;219.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:14:18;3;1;2;81.7;0.00;0;220.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
