;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:27:28;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:52;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:24;4;1;3;248.1;0.00;0;218.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:27;3;1;3;306.4;0.00;0;219.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:06;2;1;3;301.6;0.00;0;217.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:25;1;1;3;308.8;0.00;0;220.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:14;1;3;1;237.1;0.00;0;220.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:17;1;1;3;321.9;0.00;0;219.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:53;2;3;4;247.2;0.38;94;217.4;0.41;90;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:55;4;3;4;227.2;0.40;91;218.8;0.40;87;18;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:27;3;3;4;200.0;0.49;99;219.8;0.43;95;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:40;1;3;4;199.9;0.46;92;218.9;0.40;88;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:06;4;4;64;278.4;0.54;150;219.2;0.66;144;19;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:10;4;64;4;280.8;0.53;149;219.0;0.65;143;19;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:12;4;4;64;278.6;0.54;152;218.5;0.67;146;19;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:16;4;64;4;277.2;0.56;155;218.4;0.68;148;19;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:01;3;4;64;296.2;0.62;184;219.7;0.80;176;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:05;3;64;4;293.4;0.65;190;219.8;0.83;183;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:14:26;3;4;64;285.7;0.65;187;216.0;0.83;180;22;93;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:14:32;3;64;4;284.7;0.65;187;216.5;0.83;179;22;93;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:20:32;1;4;64;254.2;0.66;169;217.8;0.74;162;21;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:20:36;1;64;4;240.4;0.71;172;217.3;0.76;165;21;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
09:40:58;4;4;64;317.9;13.37;4253;219.0;18.64;4083;35;457;;;;;;;;;;;;;;;;;;;;;0;0;0.0
09:41:02;4;64;4;294.5;14.27;4202;219.4;18.39;4034;35;462;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:28:15;4;4;64;318.9;13.33;4252;218.4;18.69;4082;42;552;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:28:19;4;64;4;290.4;14.43;4190;217.9;18.46;4023;42;557;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:39:18;3;4;64;275.4;15.43;4250;215.4;18.95;4081;45;630;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:39:22;3;64;4;264.3;15.95;4216;215.8;18.75;4047;45;635;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:39:54;2;4;64;281.1;15.11;4249;215.2;18.95;4079;46;662;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:39:58;2;64;4;282.4;15.05;4251;215.1;18.98;4081;46;667;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:40:10;2;4;64;282.1;15.07;4250;214.7;19.01;4081;46;680;;;;;;;;;;;;;;;;;;;;;0;0;0.0
