;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:54:45;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:06:36;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:59;4;1;3;274.8;0.00;0;219.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:20;3;1;3;299.3;0.00;0;219.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:31;2;1;3;309.6;0.00;0;217.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:20;1;1;3;303.8;0.00;0;220.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:11;3;3;4;232.7;0.40;93;219.1;0.41;89;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:31;2;3;4;249.1;0.36;90;217.8;0.40;87;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:58;4;3;4;200.0;0.44;89;218.9;0.39;85;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:02;4;4;3;199.9;0.45;91;218.9;0.40;87;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:18;4;3;4;199.9;0.50;100;219.5;0.44;96;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:38;4;4;64;278.3;0.47;131;219.2;0.57;126;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
