;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:55:13;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:00:50;4;1;2;60.5;0.00;0;222.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:00:54;4;2;1;30.2;0.00;0;222.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:13:11;4;1;3;272.9;0.00;0;222.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:14:20;3;1;3;310.8;0.00;0;222.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:50;1;1;3;170.3;0.00;0;223.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:55;2;1;3;331.1;0.00;0;222.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:22;1;3;1;223.1;0.00;0;224.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:24;1;1;3;313.9;0.00;0;224.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:39;4;3;4;228.7;0.41;93;223.1;0.40;89;17;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:43;4;4;3;229.0;0.39;90;223.1;0.39;87;17;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:53;3;3;4;199.9;0.51;101;223.0;0.43;97;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:21;4;3;4;200.0;0.45;90;222.9;0.39;87;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:06;2;3;4;199.9;0.46;92;222.5;0.39;88;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:25;1;3;4;200.0;0.50;100;224.2;0.43;96;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:38;1;4;3;213.9;0.46;99;224.1;0.42;95;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:42;1;3;4;221.9;0.44;97;223.9;0.42;93;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:31:20;1;4;3;232.8;0.41;95;224.0;0.41;92;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:31:31;1;3;4;205.4;0.48;98;223.9;0.42;94;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:16;4;4;64;294.1;0.50;146;223.1;0.63;141;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
