;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:27:00;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:48:59;3;1;3;307.9;0.00;0;220.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:50:24;2;1;3;328.3;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:52:24;4;1;3;309.2;0.00;0;221.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:52:50;2;3;1;246.2;0.02;6;221.2;0.02;6;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:55:51;1;1;3;297.5;0.00;0;225.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:55:52;2;1;3;337.5;0.00;0;223.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:58:21;1;3;1;223.7;0.00;0;225.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:01:24;1;1;3;316.4;0.00;0;224.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:56;3;3;4;200.0;0.47;94;222.2;0.41;91;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:58;4;3;4;200.0;0.47;94;222.4;0.41;91;16;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:14:54;2;3;4;199.8;0.47;94;221.0;0.41;90;17;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:32;1;3;4;237.3;0.36;86;223.4;0.37;83;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:36;1;4;3;242.2;0.40;96;222.7;0.42;93;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:17;4;4;64;282.4;0.57;162;222.1;0.70;156;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:18;1;3;4;199.9;0.46;93;223.1;0.40;89;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:21;4;64;4;279.5;0.55;154;222.3;0.67;148;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:19:34;4;4;64;269.3;0.67;180;222.0;0.78;173;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:19:38;4;64;4;269.3;0.67;181;222.4;0.78;174;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:32;1;4;64;250.2;0.68;171;223.9;0.73;165;17;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:36;1;64;4;235.1;0.74;173;223.8;0.74;167;17;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:36:13;1;4;64;220.8;0.77;170;218.5;0.75;164;38;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:36:17;1;64;4;210.4;0.79;166;219.3;0.73;159;38;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:36:29;1;4;64;212.4;0.76;162;219.7;0.71;156;38;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:36:33;1;64;4;219.8;0.74;162;219.7;0.71;156;38;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:38:35;1;4;64;234.8;0.68;161;219.1;0.70;155;38;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:38:39;1;64;4;232.8;0.68;158;219.3;0.69;152;38;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:24;4;4;64;286.6;0.65;186;223.7;0.80;179;36;41;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:28;4;64;4;285.0;0.63;181;222.9;0.78;174;36;41;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:38;2;4;64;297.1;0.63;187;222.8;0.81;180;36;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:42;2;64;4;287.9;0.65;189;222.5;0.81;181;36;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:31;3;4;64;276.4;0.66;184;220.4;0.80;176;35;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:35;3;64;4;276.0;0.68;187;221.6;0.81;180;35;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:53;1;4;3;213.3;0.44;95;223.1;0.41;91;34;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:09;1;3;4;199.9;0.46;93;222.6;0.40;89;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:19;1;4;3;208.7;0.45;94;222.8;0.41;91;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:23;1;3;4;225.0;0.40;91;222.9;0.39;87;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:28;1;4;3;208.7;0.44;93;222.9;0.40;89;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:13;2;4;3;283.7;0.34;98;221.0;0.42;94;34;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:25;4;4;3;268.5;0.34;93;221.9;0.40;89;35;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:24;3;4;3;270.5;0.38;102;222.1;0.44;98;34;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:28;3;3;4;262.2;0.37;98;222.5;0.42;94;34;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:32;3;4;3;266.6;0.37;100;222.1;0.43;96;34;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:36;3;3;4;277.0;0.36;100;221.8;0.43;96;34;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:48;3;4;3;268.6;0.36;97;222.2;0.42;94;34;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:07;2;3;1;208.3;0.00;0;221.1;0.00;0;34;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:11;4;3;1;200.0;0.00;0;222.2;0.00;0;34;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:28;3;3;1;200.2;0.00;0;222.7;0.00;0;33;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:59;1;1;3;190.8;0.00;0;223.2;0.00;0;32;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:38:06;1;3;1;86.3;0.00;0;223.3;0.00;0;32;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:08;2;1;3;275.7;0.00;0;221.6;0.00;0;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:12;2;3;1;71.0;0.00;0;221.0;0.00;0;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:14;4;1;3;252.2;0.00;0;222.1;0.00;0;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:20;4;3;1;76.3;0.00;0;222.1;0.00;0;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:27;3;1;3;269.4;0.00;0;222.3;0.00;0;33;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:40:35;3;3;1;77.6;0.00;0;222.9;0.00;0;33;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:46:40;1;1;2;80.3;0.00;0;222.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:52:12;4;1;2;81.4;0.00;0;221.2;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:30;2;1;2;80.2;0.00;0;220.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:58:23;3;1;2;81.3;0.00;0;221.6;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
