;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:45:14;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:10:38;4;1;3;97.3;0.00;0;220.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:13:39;3;1;3;295.0;0.00;0;219.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:06;2;1;3;317.7;0.00;0;217.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:53;1;1;3;303.8;0.00;0;219.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:23;1;3;1;230.4;0.00;1;219.4;0.00;1;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:24;1;1;3;322.2;0.00;0;219.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:55;2;3;4;252.6;0.35;88;219.0;0.38;84;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:57;4;3;4;227.0;0.38;87;220.1;0.38;83;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:06;3;3;4;199.9;0.45;89;220.1;0.39;86;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:32:11;1;3;4;241.7;0.38;93;220.4;0.40;89;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:28;1;4;64;239.8;0.60;143;220.3;0.62;137;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:32;1;64;4;230.2;0.62;143;221.1;0.62;137;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:34;1;4;64;220.6;0.79;175;221.0;0.76;168;18;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:38;1;64;4;228.9;0.78;178;221.1;0.77;171;18;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:48:40;1;4;3;199.7;0.49;99;216.6;0.44;95;44;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:48:48;1;3;4;199.9;0.44;88;216.9;0.39;84;44;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:48:52;1;4;3;200.0;0.47;94;216.4;0.42;91;44;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:49:49;4;4;3;257.6;0.41;106;215.6;0.47;102;43;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:49:55;2;4;3;275.7;0.37;101;214.0;0.45;97;43;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:49:59;2;3;4;286.2;0.35;100;213.9;0.45;96;43;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:50:07;2;4;3;269.0;0.36;98;214.1;0.44;94;43;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:50:24;3;4;3;261.0;0.40;105;215.2;0.47;101;43;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:50:28;3;3;4;265.6;0.36;95;215.6;0.42;92;43;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
