;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:57:30;3;1;3;95.8;0.00;0;221.6;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:59:03;2;1;3;263.2;0.00;0;219.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:02:22;4;1;3;304.4;0.00;0;220.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:37;1;1;3;303.4;0.00;0;221.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:27;3;3;4;200.0;0.44;89;219.6;0.39;86;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:52;4;3;4;200.0;0.44;88;218.8;0.39;85;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:19:39;2;3;4;199.9;0.46;92;217.3;0.41;88;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:12;1;4;3;231.7;0.40;93;219.8;0.41;90;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:28;1;3;4;200.0;0.44;89;219.6;0.39;85;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:38;1;4;3;204.2;0.44;91;219.6;0.40;87;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:00;1;3;4;211.9;0.48;102;219.8;0.45;98;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
