;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:50:37;2;1;3;100.9;0.00;0;220.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:53:07;2;3;1;242.1;0.03;7;220.8;0.03;7;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:53:59;4;1;3;310.9;0.00;0;221.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:06;3;1;3;314.9;0.00;0;221.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:56:11;2;1;3;337.6;0.00;0;223.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:14;1;1;3;311.0;0.00;0;224.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:08;3;3;4;200.0;0.47;94;223.6;0.40;91;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:26;4;3;4;199.9;0.43;87;223.3;0.37;83;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:33;4;4;3;199.6;0.45;90;223.0;0.39;87;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:39;4;3;4;199.9;0.48;97;222.9;0.42;93;17;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:37;2;3;4;199.9;0.46;93;221.8;0.40;89;17;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:43;4;4;64;284.4;0.53;153;222.9;0.66;146;17;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:47;4;64;4;288.4;0.51;146;222.9;0.63;140;17;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:54;1;3;4;233.2;0.36;83;223.6;0.36;80;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:58;1;4;3;233.2;0.41;95;223.7;0.41;91;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:33;1;3;4;200.0;0.49;97;223.1;0.42;94;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:37;1;4;3;200.0;0.48;95;223.6;0.41;92;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:51;1;3;4;200.0;0.45;90;223.4;0.39;87;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:55;1;4;3;208.0;0.49;101;223.5;0.43;97;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:02;4;4;64;274.7;0.58;160;222.3;0.69;154;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:06;4;64;4;274.2;0.58;160;222.3;0.69;154;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
