;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:33:06;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:25;2;1;3;87.1;0.00;0;216.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:39;4;1;3;97.9;0.00;0;218.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:55;2;3;1;239.8;0.00;0;216.6;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:41;3;1;3;307.3;0.00;0;218.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:02;2;1;3;327.7;0.00;0;215.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:39;1;1;3;197.6;0.00;0;217.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:09;1;3;1;223.5;0.00;0;217.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:15;1;1;3;307.6;0.00;0;217.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:44;1;3;1;230.8;0.00;0;217.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:45;1;1;3;312.6;0.00;0;217.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:52:15;3;3;4;200.0;0.43;86;216.1;0.38;83;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:54:50;4;3;4;199.9;0.45;91;215.9;0.40;87;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:54:52;2;3;4;199.8;0.45;89;215.1;0.40;86;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:54:54;4;4;3;199.9;0.48;97;216.3;0.43;93;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:54:58;2;4;3;199.8;0.43;87;215.0;0.39;83;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:00;4;3;4;199.9;0.49;98;216.1;0.43;94;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:54;2;3;4;199.9;0.46;92;213.8;0.41;88;17;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:58;2;4;3;199.8;0.47;93;213.7;0.42;90;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:56:15;2;3;4;199.9;0.46;93;214.2;0.42;89;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:57:25;1;3;4;200.0;0.45;91;216.9;0.40;87;16;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:57:45;1;4;3;220.4;0.42;94;216.9;0.42;90;16;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:58:00;1;3;4;199.9;0.46;93;216.4;0.41;89;16;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:05:02;2;4;64;295.5;0.62;184;213.5;0.83;177;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:05:06;2;64;4;295.0;0.64;189;213.0;0.85;182;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:05:40;2;4;64;299.6;0.62;186;213.4;0.83;178;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:05:44;2;64;4;299.3;0.63;189;213.3;0.85;181;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:07:36;4;4;64;275.5;0.67;184;214.6;0.82;177;18;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:07:40;4;64;4;299.5;0.61;181;214.8;0.81;174;18;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:07:48;4;4;64;286.5;0.66;188;214.4;0.84;181;18;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:07:52;4;64;4;290.7;0.62;181;214.4;0.81;174;18;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:08:32;4;4;64;269.6;0.70;188;215.2;0.83;180;18;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:08:36;4;64;4;286.4;0.64;184;214.6;0.82;177;18;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:24;3;4;64;270.5;14.90;4030;212.1;18.24;3869;42;132;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:25;4;4;64;294.6;14.35;4228;213.3;19.03;4059;44;134;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:31;4;64;4;309.8;13.69;4243;212.8;19.14;4073;44;138;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:33;2;4;64;294.6;13.48;3970;211.2;18.04;3811;42;136;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:34;3;64;4;286.9;14.56;4177;211.7;18.94;4010;42;143;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:03:37;2;64;4;281.7;14.80;4168;210.8;18.98;4001;42;143;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:22;3;4;64;299.8;14.18;4250;212.0;19.25;4080;42;221;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:23;4;4;64;322.1;13.19;4248;214.3;19.03;4078;44;226;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:25;2;4;64;313.5;13.55;4250;211.6;19.28;4080;42;217;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:42;1;4;64;326.1;13.03;4249;215.4;18.94;4079;40;236;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:43;2;64;4;314.3;13.30;4181;211.5;18.98;4014;42;237;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:44;3;64;4;297.2;14.07;4182;212.1;18.93;4014;42;246;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:45;4;64;4;315.7;13.39;4226;214.1;18.95;4057;44;250;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:05:46;1;64;4;307.9;13.66;4206;215.2;18.76;4038;40;240;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:12:59;3;4;64;259.3;15.52;4023;212.1;18.21;3863;42;539;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:02;2;4;64;274.6;14.81;4067;210.6;18.54;3905;42;522;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:04;4;4;64;308.5;13.76;4246;214.4;19.01;4076;44;555;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:09;1;4;64;306.7;13.89;4259;214.6;19.05;4089;40;535;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:13;1;64;4;306.6;13.83;4240;214.9;18.94;4071;40;539;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:21;1;4;64;309.8;13.71;4247;215.1;18.96;4077;40;548;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:25;1;64;4;309.8;13.72;4250;215.0;18.97;4080;40;553;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:39;1;4;64;305.9;13.88;4247;215.1;18.95;4077;40;569;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:40;2;64;4;296.4;14.06;4167;210.9;18.97;4000;42;566;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:41;3;64;4;277.4;14.86;4122;211.2;18.73;3957;42;585;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:43;1;64;4;274.3;15.01;4118;214.1;18.47;3954;40;573;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:13:46;4;64;4;297.3;14.08;4188;212.9;18.88;4020;44;602;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:17:42;4;4;64;305.3;13.93;4252;212.8;19.18;4082;44;95;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:17:45;3;4;64;273.9;14.72;4033;210.9;18.36;3872;42;99;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:17:48;2;4;64;289.2;14.68;4245;210.3;19.38;4075;42;99;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:18:07;1;4;64;308.8;13.79;4257;215.2;18.99;4087;41;118;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:18:12;2;64;4;294.2;14.12;4155;211.1;18.90;3989;42;125;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:18:15;1;64;4;258.1;15.89;4100;214.7;18.33;3936;41;127;;;;;;;;;;;;;;;;;;;;;0;0;0.0
11:18:17;3;64;4;267.9;15.41;4129;211.8;18.72;3964;42;134;;;;;;;;;;;;;;;;;;;;;0;0;0.0
