;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:13:18;4;1;3;206.9;0.00;0;221.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:14:08;3;1;3;308.9;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:21;1;1;3;123.0;0.00;0;222.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:46;2;1;3;280.7;0.00;0;220.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:48;4;3;1;225.5;0.00;0;221.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:51;1;3;1;218.9;0.00;0;221.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:16;2;3;1;246.8;0.03;8;220.2;0.03;8;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:52;4;1;3;310.7;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:55;1;1;3;309.6;0.00;0;221.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:20;2;1;3;335.5;0.00;0;219.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:25;1;3;1;232.3;0.00;0;221.5;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:27;1;1;3;322.9;0.00;0;220.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:43;4;3;4;233.1;0.40;92;220.0;0.40;89;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:48;1;3;4;199.9;0.44;88;220.9;0.38;84;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:56;3;3;4;200.0;0.50;100;220.0;0.43;96;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:02;2;3;4;199.8;0.49;98;219.2;0.43;94;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:27;1;4;64;227.8;0.69;157;220.5;0.68;151;16;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:31;1;64;4;234.8;0.66;155;220.5;0.67;148;16;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:35;1;4;3;218.9;0.43;94;225.6;0.40;91;32;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
