;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:58:10;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:01;3;1;3;302.2;0.00;0;220.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:00;4;1;3;301.7;0.00;0;219.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:46;2;1;3;327.1;0.00;0;218.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:23;1;1;3;292.3;0.00;0;219.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:56;1;3;1;219.6;0.00;0;219.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:55;1;1;3;302.9;0.00;0;219.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:51;1;3;1;227.1;0.00;0;219.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:48:55;1;1;3;308.0;0.00;0;219.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:56:58;3;3;4;199.9;0.45;89;218.5;0.39;86;18;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:13;4;3;4;200.0;0.45;90;218.0;0.40;87;18;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:22;1;3;4;231.0;0.42;98;218.8;0.43;94;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:21;1;4;64;224.7;0.66;149;219.2;0.65;143;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:25;1;64;4;226.9;0.66;150;219.8;0.65;144;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:59;1;4;64;228.8;0.65;150;219.2;0.66;144;17;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:03;1;64;4;239.5;0.64;154;219.5;0.67;147;17;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:01;1;4;64;233.3;0.67;156;217.8;0.69;150;17;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:05;1;64;4;215.8;0.71;154;218.2;0.67;147;17;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:00;1;4;64;237.8;0.67;160;222.6;0.69;153;37;62;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:04;1;64;4;237.4;0.65;155;222.4;0.67;148;37;62;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:18:42;1;4;3;200.0;0.49;98;223.2;0.42;94;36;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:52;1;3;4;199.9;0.44;89;223.4;0.38;85;36;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:56;1;4;3;200.0;0.48;96;223.5;0.42;93;36;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:10;4;4;3;254.7;0.39;98;221.9;0.42;94;38;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:19;2;4;3;269.7;0.35;95;220.7;0.42;92;38;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:33;3;4;3;258.0;0.41;105;221.1;0.45;101;37;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:37;3;3;4;261.0;0.42;110;220.6;0.48;106;37;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:57;3;4;3;268.9;0.37;100;222.4;0.43;96;37;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:23:01;3;3;4;271.9;0.37;101;221.7;0.44;97;37;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:23:21;3;4;3;271.5;0.35;95;221.4;0.41;92;37;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:12;1;3;1;200.1;0.00;0;223.1;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:19;1;1;3;290.2;0.00;0;223.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:55:46;1;3;1;217.4;0.00;0;223.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:33;2;3;1;200.0;0.00;1;221.5;0.00;1;35;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:58:49;1;1;3;279.6;0.00;0;224.2;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:06;2;1;3;316.0;0.00;0;221.1;0.00;0;35;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:21;1;3;1;208.9;0.00;0;224.1;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:45;4;3;1;200.0;0.00;0;223.0;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:03:43;3;3;1;200.2;0.00;0;222.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:23;1;1;3;258.6;0.00;0;221.7;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:27;1;3;1;177.2;0.00;0;221.6;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:40;4;1;3;287.2;0.00;0;221.2;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:06:51;3;1;3;290.0;0.00;0;221.0;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:07:08;2;3;1;230.2;0.00;0;219.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:07:10;4;3;1;215.0;0.00;0;220.9;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:09:16;3;3;1;216.9;0.00;0;221.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:10:12;4;1;3;272.7;0.00;0;221.3;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:10:14;2;1;3;294.7;0.00;0;219.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:10:22;4;3;1;176.7;0.00;0;221.1;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:10:41;2;3;1;191.7;0.00;0;219.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:12:16;3;1;3;279.9;0.00;0;221.0;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:12:24;3;3;1;146.5;0.00;0;221.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:47;1;1;2;80.3;0.00;0;221.5;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:47;4;1;2;80.7;0.00;0;219.8;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:30:39;2;1;2;82.9;0.00;0;217.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:32:10;3;1;2;81.1;0.00;0;219.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
