;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:08:57;4;1;2;32.7;0.00;0;219.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:09:01;4;2;1;26.7;0.00;0;219.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:17;4;1;3;163.2;0.00;0;218.4;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:24;3;1;3;314.7;0.00;0;218.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:33;2;1;3;336.2;0.00;0;216.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:33;1;1;3;307.7;0.00;0;219.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:03;4;3;4;227.1;0.40;91;216.7;0.40;88;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:24;3;3;4;199.9;0.48;96;217.3;0.42;93;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:26;2;3;4;200.0;0.47;95;216.2;0.42;91;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:51;1;3;4;231.7;0.40;94;218.9;0.41;90;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:31;1;4;64;212.6;0.68;144;217.4;0.64;139;16;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:35;1;64;4;228.9;0.64;147;217.5;0.65;141;16;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:03;1;4;64;223.4;0.84;188;218.3;0.83;181;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:07;1;64;4;232.2;0.83;192;218.3;0.84;185;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:31;1;4;64;237.6;0.71;170;217.7;0.75;163;18;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:35;1;64;4;227.8;0.75;171;217.9;0.75;165;18;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:59;1;4;3;216.1;0.42;92;222.8;0.40;89;33;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:03;1;3;4;199.9;0.45;91;223.1;0.39;87;33;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:06;4;4;64;271.3;0.53;144;222.1;0.62;138;34;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:07;1;4;3;199.9;0.47;95;223.1;0.41;91;33;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:10;4;64;4;270.8;0.53;144;221.9;0.63;139;34;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:48;2;4;3;286.0;0.34;98;220.1;0.43;94;33;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:50;4;4;3;257.2;0.36;94;220.6;0.41;90;34;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:39;3;4;3;268.1;0.41;109;221.3;0.47;105;33;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:35:43;3;3;4;257.2;0.45;117;221.5;0.51;112;33;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
