;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:38:36;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:39;4;1;3;278.7;0.00;0;224.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:06;3;1;3;307.5;0.00;0;223.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:51;2;1;3;330.1;0.00;0;223.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:16;1;1;3;302.0;0.00;0;224.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:46;1;3;1;226.5;0.00;0;225.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:47;1;1;3;319.9;0.00;0;225.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:46;3;3;4;200.0;0.46;92;224.1;0.39;88;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:55;4;3;4;199.9;0.44;87;223.9;0.37;84;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:06;1;3;4;200.0;0.48;95;225.0;0.41;92;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:14;1;4;3;220.5;0.43;95;225.1;0.41;91;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:18;1;3;4;222.7;0.45;100;225.1;0.42;96;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:01;1;4;3;207.5;0.47;98;223.5;0.42;94;37;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:05;1;3;4;199.9;0.49;97;223.5;0.42;93;37;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:09;1;4;3;199.9;0.52;105;223.1;0.45;101;37;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:10:58;3;4;3;260.1;0.47;121;222.4;0.52;117;38;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:02;3;3;4;281.1;0.44;124;222.7;0.53;119;38;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:28;3;4;3;265.4;0.45;119;222.4;0.52;115;38;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:32;3;3;4;268.3;0.46;124;222.2;0.54;119;38;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:39;2;4;3;284.8;0.36;104;221.0;0.45;100;38;41;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:43;2;3;4;279.0;0.39;108;221.6;0.47;104;38;41;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:27;2;4;3;282.9;0.37;105;221.7;0.45;101;38;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:31;2;3;4;291.5;0.37;109;221.5;0.47;104;38;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:18:12;1;3;4;200.0;0.46;93;222.9;0.40;89;36;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
