;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:58:37;3;1;3;281.3;0.00;0;222.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:54;4;1;3;259.5;0.00;0;222.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:38;2;1;3;328.4;0.00;0;221.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:45;1;1;3;289.9;0.00;0;223.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:15;1;3;1;219.5;0.00;1;223.7;0.00;1;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:18;1;1;3;314.8;0.00;0;222.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:49;3;3;4;200.0;0.45;90;220.3;0.39;86;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:59;3;4;3;199.9;0.46;93;220.0;0.40;89;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:17;3;3;4;200.0;0.46;92;220.1;0.40;88;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:03;4;3;4;199.9;0.43;86;219.9;0.37;82;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:44;2;3;4;200.0;0.46;93;219.4;0.40;89;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:29;1;3;4;236.1;0.40;94;220.5;0.41;91;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:33;1;4;3;236.2;0.41;97;220.3;0.42;94;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:39;1;3;4;228.1;0.43;98;220.3;0.43;94;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:56;2;4;64;304.9;0.62;188;219.1;0.83;181;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:59;2;64;4;304.3;0.62;188;218.7;0.83;181;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:53;1;4;64;232.6;0.72;167;220.6;0.73;160;17;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:57;1;64;4;244.0;0.69;168;220.7;0.73;161;17;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
