;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:44:50;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:26;2;1;3;162.5;0.00;0;221.3;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:36;4;1;3;186.4;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:56;2;3;1;239.9;0.00;1;222.1;0.00;1;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:07;4;3;1;224.2;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:36;3;1;3;302.2;0.00;0;222.1;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:10;1;1;3;289.9;0.00;0;224.0;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:03;2;1;3;331.6;0.00;0;221.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:13;4;1;3;310.4;0.00;0;222.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:40;1;3;1;217.5;0.00;0;223.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:27:40;1;1;3;302.7;0.00;0;223.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:10;1;3;1;226.9;0.00;0;223.4;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:17;1;1;3;307.2;0.00;0;223.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:03;2;3;4;199.9;0.40;80;221.8;0.35;77;15;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:04;3;3;4;200.0;0.48;96;222.0;0.42;93;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:07;2;4;3;200.0;0.42;85;222.0;0.37;82;15;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:08;3;4;3;200.0;0.49;99;222.0;0.43;95;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:12;3;3;4;199.9;0.47;95;222.4;0.41;91;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:33;4;3;4;199.9;0.44;88;222.4;0.38;84;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:37;4;4;3;199.8;0.46;92;222.2;0.40;88;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:46:52;4;3;4;200.0;0.46;93;222.5;0.40;89;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:11;2;3;4;200.0;0.48;97;222.0;0.42;93;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:13;4;4;64;271.8;0.49;133;222.7;0.57;127;15;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:17;4;64;4;273.9;0.51;140;222.6;0.60;135;15;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:51;1;3;4;200.0;0.45;89;223.3;0.38;86;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:48:36;3;4;64;292.9;0.62;181;222.2;0.78;174;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:48:40;3;64;4;281.2;0.66;187;222.5;0.81;180;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:38;1;4;64;215.4;0.88;190;224.1;0.81;182;15;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:42;1;64;4;225.2;0.85;191;223.9;0.82;184;15;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:10:49;1;4;3;214.9;0.49;106;221.8;0.46;102;38;67;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:11:01;1;3;4;201.8;0.48;96;222.7;0.42;93;38;67;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:11:09;1;4;3;213.9;0.43;93;222.3;0.40;90;38;67;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:12:27;4;4;3;242.1;0.41;100;221.9;0.43;96;40;77;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:13:13;2;4;3;278.8;0.36;100;221.1;0.43;96;38;78;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:13:17;2;3;4;282.0;0.37;104;221.1;0.45;100;38;78;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:13:18;3;4;3;272.4;0.42;115;222.0;0.50;111;38;82;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:13:21;2;4;3;283.3;0.35;100;220.8;0.43;96;38;78;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:13:22;3;3;4;250.7;0.46;115;221.9;0.50;111;38;82;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:15:48;1;3;4;200.0;0.45;90;222.2;0.39;87;37;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:16:16;1;4;3;199.7;0.52;103;222.9;0.44;99;37;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
13:16:20;1;3;4;200.1;0.48;95;222.7;0.41;92;37;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
