;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
06:02:45;4;1;3;305.3;0.00;0;224.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:22;3;1;3;296.7;0.00;0;224.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:15;2;1;3;327.7;0.00;0;223.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:33;4;3;1;229.1;0.00;0;224.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:38;3;3;1;233.4;0.02;5;224.4;0.02;5;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:45;2;3;1;245.6;0.01;2;223.4;0.01;2;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:37;4;1;3;317.8;0.00;0;223.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:40;3;1;3;318.8;0.00;0;224.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:48;2;1;3;339.4;0.00;0;223.1;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:36;1;1;3;304.1;0.00;0;224.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:36:57;4;3;4;238.4;0.36;86;223.8;0.37;83;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:01;2;3;4;254.6;0.36;91;223.4;0.39;88;16;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:02;3;3;4;200.0;0.36;73;224.6;0.31;70;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:30;4;4;3;272.8;0.35;94;223.7;0.41;91;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:32;2;4;3;300.5;0.32;95;223.2;0.41;92;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:51;3;4;3;282.9;0.37;104;223.0;0.44;100;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:58;3;3;4;270.7;0.37;100;224.1;0.43;96;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
