;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:29:48;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:41:21;2;1;2;26.8;0.00;0;221.5;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:41:25;2;2;1;21.5;0.00;0;221.6;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:56:21;4;1;3;104.1;0.00;0;223.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:58:10;3;1;3;304.5;0.00;0;223.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:59:47;2;1;3;298.3;0.00;0;222.2;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:02:17;2;3;1;242.8;0.04;9;222.9;0.04;9;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:21;2;1;3;333.3;0.00;0;222.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:07:59;1;1;3;305.6;0.00;0;224.8;0.00;0;13;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:04;3;3;4;200.0;0.50;99;223.5;0.42;95;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:38;4;3;4;200.0;0.48;96;223.2;0.41;92;15;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:32:00;2;3;4;199.9;0.47;94;222.3;0.41;90;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:22;1;3;4;200.2;0.47;94;224.6;0.40;91;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:23;1;4;3;204.4;0.53;108;224.2;0.46;104;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:27;1;3;4;214.1;0.53;114;224.5;0.49;109;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:46;4;4;64;275.6;0.66;182;223.4;0.78;175;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:50;4;64;4;274.9;0.66;183;223.6;0.78;176;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:52;2;4;64;298.9;0.65;194;222.9;0.84;187;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:37:56;2;64;4;297.5;0.65;193;222.6;0.83;185;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:39;1;4;64;229.6;0.74;169;223.8;0.73;163;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:43;1;64;4;235.5;0.74;174;223.8;0.74;167;15;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:34:54;2;4;64;292.5;0.65;191;223.2;0.82;183;39;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
14:34:58;2;64;4;293.7;0.64;188;223.7;0.80;180;39;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:00:12;1;4;64;232.8;0.81;188;226.2;0.80;181;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:00:16;1;64;4;241.8;0.77;186;226.2;0.79;179;35;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:01:06;1;4;64;240.2;0.76;182;226.3;0.77;175;35;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:01:14;1;64;4;242.6;0.75;182;226.3;0.77;175;35;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:03:52;1;4;64;241.9;0.75;181;225.6;0.77;174;35;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:03:56;1;64;4;239.7;0.75;179;225.3;0.76;172;35;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:58:12;1;4;64;222.8;0.82;184;226.4;0.78;176;32;55;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:58:16;1;64;4;204.6;0.86;176;226.3;0.74;169;32;56;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:02:27;4;4;64;268.1;0.60;160;225.2;0.68;154;33;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:02:31;4;64;4;278.1;0.58;162;224.9;0.69;156;33;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:30;1;4;3;222.4;0.44;98;225.7;0.42;94;31;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:34;1;3;4;204.8;0.47;96;225.5;0.41;93;31;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:46;1;4;3;215.6;0.44;95;225.7;0.40;91;31;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:58;1;3;4;200.0;0.48;95;225.5;0.41;92;31;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:02;1;4;3;199.9;0.49;98;225.8;0.42;94;31;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:13;3;4;3;281.0;0.42;120;225.0;0.51;115;32;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:17;3;3;4;280.8;0.44;124;225.0;0.53;119;32;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:46;4;4;3;278.6;0.35;97;224.2;0.42;93;32;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:50;4;3;4;289.6;0.32;94;224.3;0.40;91;32;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
