;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
06:20:59;3;1;3;302.4;0.00;0;218.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:27;3;3;1;227.0;0.02;6;218.8;0.02;6;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:08;4;1;3;253.4;0.00;0;219.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:56;2;1;3;306.0;0.00;0;217.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:33;3;1;3;305.0;0.00;0;218.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:26;2;3;1;242.3;0.01;3;217.9;0.01;3;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:32;2;1;3;327.5;0.00;0;217.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:41;1;1;3;210.2;0.00;0;219.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:36:12;1;3;1;222.3;0.00;0;218.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:39:15;1;1;3;294.4;0.00;0;219.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:41:46;1;3;1;220.5;0.00;0;218.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:44:15;2;3;1;245.7;0.02;6;217.2;0.03;6;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:44:50;1;1;3;287.2;0.00;0;219.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:21;1;3;1;215.4;0.00;0;218.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:47:22;2;1;3;326.8;0.00;0;216.4;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:50:24;1;1;3;296.4;0.00;0;219.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:52:53;1;3;1;222.6;0.00;0;218.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:55:57;1;1;3;304.7;0.00;0;218.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:58:27;1;3;1;228.7;0.01;3;217.7;0.01;3;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:01:33;1;1;3;312.2;0.00;0;218.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:14:07;3;3;4;200.0;0.47;94;216.5;0.42;91;19;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:14:54;4;3;4;200.0;0.49;99;215.8;0.44;95;19;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:15:17;1;3;4;214.0;0.43;92;217.2;0.40;88;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:15:18;2;3;4;199.9;0.48;95;214.1;0.43;92;19;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:15:57;4;4;64;285.5;0.51;146;215.6;0.65;140;19;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:16:01;4;64;4;284.8;0.51;145;215.3;0.64;139;19;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:17:00;3;4;64;284.2;0.65;185;215.4;0.82;177;19;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:17:04;3;64;4;286.3;0.65;188;215.4;0.84;180;19;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:20:26;1;4;64;212.2;0.76;162;216.5;0.72;156;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
07:20:30;1;64;4;220.5;0.74;164;216.7;0.73;158;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:09:49;1;4;64;242.3;0.70;170;216.6;0.75;163;33;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:09:53;1;64;4;241.7;0.70;168;216.9;0.74;162;33;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:12:54;4;4;64;272.0;0.57;155;215.4;0.69;149;35;54;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:13:02;4;64;4;262.0;0.58;152;216.2;0.68;146;35;54;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:33;1;4;3;230.9;0.44;102;216.9;0.45;98;33;46;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:37;1;3;4;215.2;0.48;102;217.3;0.45;98;33;46;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:45;1;4;3;204.1;0.46;95;217.3;0.42;91;33;46;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:49;1;3;4;220.9;0.44;97;217.2;0.43;94;33;46;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:57;1;4;3;223.9;0.42;94;217.3;0.41;90;33;46;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:01;1;3;4;206.9;0.44;92;217.3;0.41;89;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:05;1;4;3;207.2;0.43;90;217.4;0.40;86;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:13;3;4;3;276.4;0.41;114;216.6;0.51;110;34;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:14;4;4;3;264.1;0.37;99;216.5;0.44;95;35;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:17;3;3;4;265.0;0.44;118;216.9;0.52;114;34;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:32;2;4;3;282.9;0.34;96;215.3;0.43;92;34;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:16:57;3;4;3;271.8;0.37;101;217.1;0.44;97;34;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:00;2;3;1;204.1;0.01;1;215.7;0.00;1;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:03;1;3;1;199.7;0.00;0;218.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:40:01;1;1;3;285.7;0.00;0;218.5;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:40:06;2;1;3;318.4;0.00;0;215.9;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:46;4;3;1;199.9;0.00;0;218.4;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:29;1;3;1;209.1;0.00;0;219.1;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:41;2;3;1;238.7;0.00;0;216.0;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:56;4;1;3;293.0;0.00;0;218.0;0.00;0;33;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:33;1;1;3;271.2;0.00;0;219.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:48;2;1;3;312.7;0.00;0;216.8;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:46:40;3;1;3;296.9;0.00;0;217.9;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:18;4;3;1;219.3;0.00;0;218.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:32;1;3;1;179.7;0.00;0;219.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:48:16;2;3;1;234.3;0.00;0;216.6;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:49:20;3;3;1;222.3;0.00;0;217.7;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:51:33;2;1;3;307.0;0.00;0;216.8;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:52:15;3;1;3;293.2;0.00;0;218.2;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:52:47;4;3;1;214.5;0.00;0;219.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:42;2;3;1;230.3;0.00;0;216.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:54:48;3;3;1;219.5;0.00;0;219.1;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:48;2;1;3;302.8;0.00;0;217.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:57:48;3;1;3;290.2;0.00;0;218.7;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:58:38;4;3;1;211.2;0.00;0;218.8;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:17;2;3;1;225.6;0.00;0;217.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:44;1;1;3;226.1;0.00;0;220.7;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:50;1;3;1;120.6;0.00;0;220.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
