;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:53:56;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:52;4;1;3;303.2;0.00;0;220.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:41;3;1;3;307.5;0.00;0;220.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:16;2;1;3;328.3;0.00;0;218.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:51;1;1;3;286.5;0.00;0;220.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:20;1;3;1;216.6;0.00;0;220.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:28;1;1;3;306.7;0.00;0;220.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:11;3;3;4;230.6;0.37;84;220.3;0.37;81;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:17;3;4;3;235.2;0.40;95;219.4;0.42;91;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:53:29;3;3;4;199.9;0.47;94;218.7;0.42;91;18;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:42;4;3;4;199.9;0.46;92;218.5;0.40;88;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:53;2;3;4;199.9;0.47;94;217.2;0.42;91;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:06;1;3;4;199.9;0.48;97;219.7;0.42;93;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:10;1;4;3;199.9;0.48;96;218.5;0.42;92;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:21;4;4;64;271.2;0.52;142;218.4;0.63;137;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:22;1;3;4;199.9;0.47;94;219.6;0.41;91;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:25;4;64;4;267.3;0.56;149;218.6;0.65;143;18;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:40;1;4;3;222.7;0.46;103;219.8;0.45;99;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:44;1;3;4;222.3;0.47;105;219.9;0.46;101;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:06:38;1;4;64;226.2;0.82;185;222.0;0.80;178;37;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:06:42;1;64;4;234.1;0.74;174;222.0;0.75;167;37;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:40;3;4;64;275.4;0.69;191;221.5;0.83;184;38;45;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:09:44;3;64;4;264.3;0.72;189;221.9;0.82;182;38;45;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:10:42;1;4;3;199.6;0.50;100;222.7;0.43;96;36;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:27;2;4;3;280.5;0.36;102;221.3;0.44;98;38;50;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:31;2;3;4;291.4;0.35;101;221.3;0.44;97;38;50;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:37;4;4;3;248.7;0.43;106;222.4;0.46;102;39;50;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:13:39;2;4;3;286.8;0.33;96;221.1;0.42;93;38;50;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:48;3;4;3;252.7;0.42;106;222.4;0.46;102;38;57;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:41:57;1;3;1;200.0;0.00;0;222.6;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:45:02;1;1;3;289.1;0.00;0;222.4;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:47:34;1;3;1;212.6;0.00;0;222.9;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:48:43;2;3;1;204.6;0.00;0;220.5;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:32;1;1;3;266.4;0.00;0;222.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:23;4;3;1;199.8;0.00;0;222.7;0.00;0;35;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:34;1;3;1;180.6;0.00;0;223.5;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
