06:03:07;4;1;3;296.6;0.00;0;224.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:16;3;1;3;292.8;0.00;0;225.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:52;1;1;3;291.0;0.00;0;226.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:05;2;1;3;327.1;0.00;0;224.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:18;1;3;1;218.2;0.00;0;226.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:23;1;1;3;319.6;0.00;0;226.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:22;3;3;4;210.5;0.48;102;225.1;0.43;98;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:12;4;3;4;199.9;0.46;92;225.3;0.39;88;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:10;2;3;4;200.0;0.46;93;223.8;0.40;89;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:27;1;3;4;202.0;0.47;95;226.3;0.40;92;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:35;1;4;3;216.4;0.44;95;226.2;0.41;92;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:51;1;3;4;199.9;0.47;94;225.9;0.40;91;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:30;3;4;64;281.5;0.65;182;226.0;0.77;175;17;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:34;3;64;4;280.5;0.67;188;225.7;0.80;180;17;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:47;4;4;64;270.2;0.62;167;224.7;0.72;161;17;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:51;4;64;4;282.8;0.60;169;224.6;0.72;162;17;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:58;3;4;64;283.7;0.66;187;225.4;0.79;179;18;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:02;3;64;4;280.5;0.66;187;225.8;0.79;179;18;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:57;4;4;64;268.5;0.65;174;225.0;0.74;167;17;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:01;4;64;4;278.6;0.63;176;224.8;0.75;169;17;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:23;1;4;64;235.8;0.78;183;225.9;0.78;176;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:27;1;64;4;228.0;0.81;186;226.1;0.79;178;17;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:48;1;4;3;214.7;0.48;104;226.3;0.44;100;38;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:20:52;1;3;4;214.7;0.48;102;226.6;0.43;98;38;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:12;1;4;3;220.0;0.44;98;226.7;0.41;94;38;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:20;1;3;4;200.0;0.49;99;227.0;0.42;95;38;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:24;1;4;3;199.7;0.48;95;226.7;0.40;91;38;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:34;1;3;4;200.0;0.46;92;226.7;0.39;88;38;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:21:46;1;4;3;212.3;0.44;94;226.9;0.40;90;38;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:26:30;1;3;4;199.9;0.46;93;227.0;0.39;89;38;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:27:56;1;4;3;199.9;0.52;104;227.0;0.44;100;38;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:00;1;3;4;208.0;0.48;100;227.0;0.42;96;38;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:20;1;4;3;224.4;0.43;96;227.3;0.41;93;37;25;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:52;3;4;3;264.6;0.48;126;227.3;0.53;121;38;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:56;3;3;4;264.4;0.49;131;227.2;0.55;125;38;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:30:25;4;4;3;253.4;0.41;104;225.8;0.44;100;39;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:30:39;2;4;3;273.4;0.37;101;225.1;0.43;97;39;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
