;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:21:47;3;1;3;310.4;0.00;0;220.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:04;2;1;3;333.8;0.00;0;218.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:46;4;1;3;313.2;0.00;0;219.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:23;1;1;3;193.8;0.00;0;220.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:53;1;3;1;218.8;0.00;0;219.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:32:56;1;1;3;298.4;0.00;0;219.1;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:35:25;1;3;1;223.9;0.00;0;219.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:29;1;1;3;308.0;0.00;0;220.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:02;1;3;1;218.9;0.00;0;220.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:43:44;2;3;1;250.4;0.00;0;217.1;0.00;0;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:44:03;1;1;3;266.0;0.00;0;219.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:46:04;4;3;1;234.9;0.00;0;218.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:46:33;1;3;1;200.0;0.00;0;219.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:46:48;2;1;3;321.0;0.00;0;216.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:07;4;1;3;301.4;0.00;0;218.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:21;2;3;1;240.9;0.02;5;217.1;0.02;5;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:39;1;1;3;277.1;0.00;0;220.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:52:07;1;3;1;196.5;0.00;0;218.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:52:24;2;1;3;319.2;0.00;0;216.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:52;2;3;1;239.4;0.01;2;216.7;0.01;2;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:11;1;1;3;278.1;0.00;0;218.5;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:46;1;3;1;209.2;0.00;0;217.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:57:57;2;1;3;334.6;0.00;0;215.8;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:00:52;1;1;3;311.6;0.00;0;218.2;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:22;3;3;4;199.9;0.46;93;217.0;0.41;89;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:02;2;3;4;199.8;0.46;92;215.2;0.41;88;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:06;2;4;3;199.8;0.47;94;214.9;0.42;91;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:08:31;2;3;4;199.9;0.46;93;214.7;0.42;89;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:51;4;4;64;277.2;0.47;131;217.6;0.58;126;18;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:55;4;64;4;267.4;0.49;132;217.6;0.58;127;18;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:58;4;4;64;267.0;0.46;124;217.4;0.54;119;19;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:02;4;64;4;265.6;0.46;122;217.1;0.54;117;19;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:39;1;3;4;238.6;0.41;97;218.5;0.42;93;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:43;1;4;3;200.0;0.49;98;218.8;0.43;94;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:14;1;3;4;199.8;0.46;92;218.9;0.40;88;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:26;1;4;3;211.4;0.44;94;219.1;0.41;90;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:39;1;3;4;200.0;0.47;93;218.7;0.41;90;18;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:13;1;4;3;239.2;0.42;100;218.3;0.44;96;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:21:17;1;3;4;229.5;0.45;103;218.1;0.45;99;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:39;1;4;3;216.8;0.46;99;218.5;0.43;95;18;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:31;4;4;64;268.8;0.45;122;217.4;0.54;117;20;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:26:37;4;64;4;257.6;0.46;120;217.6;0.53;115;20;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:42;1;3;4;200.0;0.46;91;218.1;0.40;88;18;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:01;1;4;64;205.9;0.75;155;217.1;0.68;149;19;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:05;1;64;4;222.3;0.66;146;218.0;0.64;141;19;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:37;1;4;64;227.0;0.66;150;217.5;0.66;145;19;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:41;1;64;4;225.0;0.68;153;217.1;0.67;147;19;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
