;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:52:33;3;1;3;106.5;0.00;0;222.4;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:54:14;2;1;3;328.6;0.00;0;219.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:55:05;3;3;1;231.4;0.02;4;222.8;0.02;4;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:56:44;2;3;1;246.6;0.02;4;220.4;0.02;4;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:57:36;4;1;3;294.0;0.00;0;221.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:58:07;3;1;3;316.9;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:58:37;1;1;3;302.6;0.00;0;223.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:59:44;2;1;3;338.0;0.00;0;220.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:01:05;1;3;1;227.2;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:04:10;1;1;3;316.1;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:54;1;3;4;237.0;0.35;83;219.5;0.36;80;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:21:55;2;3;4;253.7;0.34;86;216.9;0.38;83;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:06;3;3;4;200.0;0.46;92;219.1;0.40;89;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:22:07;4;3;4;233.8;0.38;88;218.8;0.39;85;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:57:56;1;4;3;220.2;0.43;95;222.2;0.41;92;33;45;;;;;;;;;;;;;;;;;;;;;0;0;0.0
