;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:48:20;2;1;2;22.2;0.00;0;224.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:48:24;2;2;1;4.7;0.00;0;224.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:52;4;1;3;294.6;0.00;0;224.8;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:00;3;1;3;310.9;0.00;0;225.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:29;1;1;3;132.1;0.00;0;225.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:53;2;1;3;333.8;0.00;0;222.9;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:59;1;3;1;219.2;0.00;0;225.0;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:02;1;1;3;315.1;0.00;0;224.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:11:49;3;3;4;233.3;0.41;94;223.8;0.41;91;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:32;4;3;4;200.0;0.47;95;223.6;0.41;91;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:56;2;3;4;200.0;0.48;96;222.8;0.41;92;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:56;3;4;3;285.7;0.39;112;223.1;0.48;107;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:57;4;4;3;264.3;0.38;100;223.7;0.43;96;17;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:02;3;3;4;277.0;0.41;114;223.3;0.49;110;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:05;2;4;3;285.3;0.36;102;222.1;0.44;98;17;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:06;3;4;3;272.5;0.38;104;223.1;0.45;100;18;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:17:12;3;3;4;272.1;0.40;109;223.2;0.47;105;18;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:18:06;3;4;3;275.7;0.38;106;223.3;0.45;102;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:37;3;3;4;199.9;0.50;100;222.7;0.43;96;18;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:53;4;3;4;200.0;0.41;81;222.5;0.35;78;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:08;2;3;4;200.0;0.46;93;221.3;0.40;89;18;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:24:17;1;3;4;236.7;0.38;89;223.6;0.38;86;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:59;4;4;64;288.6;0.66;190;222.2;0.82;183;18;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:03;4;64;4;269.2;0.70;187;222.4;0.81;180;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
