;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:43:45;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:49;2;1;2;27.6;0.00;0;220.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:55:54;2;2;1;22.4;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:36;4;1;3;250.4;0.00;0;222.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:01;3;1;3;310.6;0.00;0;221.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:51;1;1;3;172.7;0.00;0;222.5;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:16;2;1;3;319.7;0.00;0;220.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:21;1;3;1;224.6;0.00;0;223.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:19:24;1;1;3;318.6;0.00;0;222.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:41;4;3;4;225.1;0.39;87;221.1;0.38;83;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:49;2;3;4;200.1;0.44;88;220.5;0.38;85;16;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:50;3;3;4;199.9;0.46;92;221.3;0.40;88;16;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:41;1;3;4;239.1;0.35;85;222.3;0.37;82;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:45;1;4;3;214.9;0.43;92;222.2;0.40;89;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:55;1;3;4;201.0;0.48;97;222.2;0.42;94;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:59;1;4;3;204.1;0.45;92;222.6;0.40;88;16;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:42;1;3;4;199.8;0.44;89;223.0;0.38;86;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:46;1;4;3;204.2;0.45;93;222.6;0.40;89;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:31:56;1;3;4;203.6;0.47;96;222.7;0.42;93;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:00;1;4;3;212.3;0.44;94;222.9;0.40;90;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:32:14;1;3;4;211.3;0.45;95;222.4;0.41;92;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:02;1;4;64;229.3;0.69;157;224.3;0.67;151;35;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:06;1;64;4;237.7;0.65;155;224.3;0.66;149;35;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
