;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:34:15;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:43:20;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:03:01;3;1;3;307.6;0.00;0;232.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:22;2;1;3;313.1;0.00;0;230.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:58;4;1;3;298.7;0.00;0;232.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:27;1;1;3;198.6;0.00;0;233.6;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:00;1;3;1;224.0;0.01;3;233.4;0.01;3;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:03;1;1;3;315.8;0.00;0;233.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:14;3;3;4;199.9;0.47;94;232.2;0.39;90;18;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:20:54;4;3;4;199.9;0.44;89;232.2;0.37;85;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:22:19;2;3;4;203.7;0.49;101;231.3;0.42;97;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:23:33;1;3;4;199.9;0.47;94;233.5;0.38;90;18;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:07;4;4;64;283.3;0.64;183;232.6;0.75;176;18;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:25:13;4;64;4;268.3;0.67;180;232.4;0.74;173;18;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:54;4;4;64;286.2;0.70;200;231.1;0.83;193;19;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:58;4;64;4;285.7;0.68;195;230.9;0.81;187;19;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:31;1;4;3;205.5;0.53;109;232.2;0.45;105;19;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:45;1;3;4;205.2;0.47;97;232.4;0.40;93;19;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:53;1;4;3;199.9;0.51;101;232.0;0.42;97;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:57;1;3;4;200.0;0.48;96;232.2;0.40;93;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:12;1;4;3;200.0;0.49;97;232.0;0.40;94;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:30;1;3;4;208.0;0.51;105;232.0;0.43;101;19;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:42;1;4;3;220.4;0.47;105;232.0;0.43;101;19;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:52;1;3;4;211.8;0.51;108;231.9;0.45;104;19;19;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:41:52;1;4;3;230.8;0.45;103;231.9;0.43;99;19;25;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:41:56;1;3;4;208.6;0.50;103;231.8;0.43;99;19;25;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:08;1;4;3;199.9;0.48;96;232.2;0.40;93;19;25;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:16;1;3;4;199.9;0.46;92;231.9;0.38;88;19;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:24;1;4;3;200.0;0.47;94;231.8;0.39;90;19;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:36;1;3;4;199.9;0.51;103;231.7;0.42;99;19;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:40;1;4;3;199.9;0.49;99;232.0;0.41;95;19;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:44;1;3;4;199.9;0.47;94;232.2;0.39;90;19;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:42:59;1;4;3;211.5;0.47;100;231.7;0.42;96;19;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:09;1;3;4;199.9;0.52;103;231.7;0.43;99;19;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:19;1;4;3;204.7;0.48;99;231.7;0.41;95;19;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:23;1;3;4;200.8;0.49;98;232.1;0.41;94;19;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:47;1;4;3;215.2;0.48;104;231.9;0.43;100;19;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:43:51;1;3;4;218.0;0.47;102;231.8;0.42;98;19;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:13;1;4;3;212.1;0.50;106;232.0;0.44;102;19;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:45:23;1;3;4;204.5;0.53;109;231.6;0.45;105;19;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:08:43;4;4;64;278.4;0.66;185;228.6;0.78;178;40;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:08:47;4;64;4;290.0;0.60;175;228.6;0.73;168;40;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:41;4;4;3;270.4;0.38;104;228.3;0.44;100;40;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:45;4;3;4;292.0;0.36;105;228.7;0.44;101;40;44;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:47;1;4;3;201.0;0.48;96;229.6;0.40;93;38;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:48;2;4;3;293.0;0.38;111;227.6;0.47;106;40;48;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:51;1;3;4;203.7;0.51;104;229.5;0.43;100;38;43;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:14:52;2;3;4;281.2;0.38;108;227.7;0.45;104;40;48;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:02;4;4;3;252.7;0.38;96;228.6;0.40;93;40;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:05;3;4;3;279.6;0.41;113;227.4;0.48;109;39;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:07;1;4;3;199.9;0.47;94;229.9;0.39;90;38;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:09;3;3;4;284.7;0.41;115;229.2;0.48;111;39;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:15:12;2;4;3;287.1;0.34;99;228.1;0.42;95;40;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
