;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:49:54;3;1;3;303.1;0.00;0;233.7;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:51:35;2;1;3;263.5;0.00;0;232.3;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:54:39;4;1;3;301.0;0.00;0;232.4;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:56:57;1;1;3;253.7;0.00;0;234.1;0.00;0;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:29;3;3;4;199.9;0.46;93;232.5;0.38;89;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:33;3;4;3;199.9;0.46;92;232.3;0.38;89;18;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:44;3;3;4;199.9;0.47;94;232.0;0.39;90;18;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:26;4;3;4;199.9;0.47;94;231.5;0.39;91;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:27;1;3;4;200.0;0.44;88;232.3;0.36;85;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:31;1;4;3;199.9;0.49;98;232.8;0.40;94;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:45;1;3;4;200.0;0.50;99;232.6;0.41;95;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:49;1;4;3;206.1;0.49;100;232.6;0.41;96;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:06;1;3;4;200.1;0.48;95;232.1;0.39;92;18;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:18;1;4;3;199.9;0.48;96;232.4;0.40;92;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:35;2;3;4;199.9;0.46;91;231.4;0.38;88;18;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:16:42;1;3;4;199.7;0.49;98;232.6;0.41;94;18;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:17:47;1;4;64;242.6;0.76;185;228.9;0.77;177;34;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:17:51;1;64;4;230.5;0.80;184;229.0;0.77;177;34;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:24:54;4;4;64;278.5;0.65;182;228.5;0.76;175;36;36;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:24:58;4;64;4;266.9;0.66;177;228.6;0.74;170;36;37;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:59;1;4;3;219.7;0.46;102;229.9;0.42;98;34;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:08;1;3;4;213.9;0.46;99;229.9;0.41;95;34;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:19;1;4;3;214.0;0.45;95;229.4;0.40;92;34;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:28;1;3;4;200.2;0.47;94;229.5;0.39;90;34;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:32;1;4;3;200.0;0.50;99;229.7;0.42;95;34;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:43;1;3;4;200.0;0.46;93;230.1;0.39;89;34;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:29:47;1;4;3;199.8;0.47;94;229.8;0.39;91;34;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:03;2;4;3;283.1;0.37;105;228.3;0.44;101;35;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:07;2;3;4;294.2;0.35;104;228.2;0.44;100;35;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:35;4;4;3;250.4;0.37;93;229.5;0.39;89;35;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:46;3;4;3;277.2;0.41;113;229.4;0.47;108;35;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:50;3;3;4;265.8;0.43;115;229.5;0.48;110;35;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:54;3;4;3;263.5;0.42;111;229.7;0.46;106;35;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:36:58;3;3;4;272.0;0.43;117;229.7;0.49;113;35;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:14;3;4;3;276.1;0.40;110;229.7;0.46;106;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:17;2;4;3;276.6;0.36;99;228.1;0.42;95;35;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:22;3;3;4;262.8;0.41;108;230.0;0.45;104;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:26;3;4;3;276.6;0.39;108;229.8;0.45;104;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:30;3;3;4;267.7;0.39;105;229.7;0.44;101;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:38;3;4;3;272.0;0.40;108;229.6;0.45;104;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:42;3;3;4;260.8;0.40;103;229.7;0.43;99;35;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:37:58;3;4;3;270.6;0.39;105;230.0;0.44;101;35;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
