;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:21:18;4;1;3;303.0;0.00;0;221.0;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:15;3;1;3;283.4;0.00;0;220.7;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:48;4;3;1;227.3;0.00;0;221.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:44;2;1;3;331.0;0.00;0;220.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:23;1;1;3;231.3;0.00;0;222.0;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:52;4;1;3;312.1;0.00;0;221.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:53;1;3;1;219.9;0.00;0;221.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:55;1;1;3;317.0;0.00;0;221.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:09;3;3;4;199.9;0.49;97;220.4;0.42;94;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:18;4;3;4;200.0;0.45;91;220.8;0.40;88;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:31;2;3;4;200.1;0.45;90;219.0;0.40;87;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:38:34;2;4;3;200.1;0.48;95;219.8;0.42;92;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
