;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:59:02;4;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:16;3;1;2;26.8;0.00;0;221.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:05:20;3;2;1;7.6;0.00;0;221.2;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:47;3;1;3;310.8;0.00;0;222.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:08;2;1;3;329.6;0.00;0;221.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:17;3;3;1;232.9;0.00;0;223.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:38;2;3;1;247.3;0.00;0;221.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:28:16;4;1;3;308.4;0.00;0;222.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:17;3;1;3;314.9;0.00;0;222.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:30:42;2;1;3;335.4;0.00;0;221.4;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:31:13;1;1;3;307.8;0.00;0;223.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:43;1;3;1;231.3;0.00;0;223.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:36:47;1;1;3;320.5;0.00;0;223.7;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:33;2;3;4;252.0;0.38;96;221.7;0.42;93;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:34;3;3;4;236.1;0.42;99;223.0;0.43;95;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:35;4;3;4;231.4;0.32;75;222.9;0.32;72;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:36;1;3;4;240.5;0.35;84;224.0;0.36;81;15;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:46;3;4;64;309.6;0.54;167;223.3;0.72;161;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:49:50;3;64;4;297.4;0.65;193;223.0;0.83;185;15;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:59;1;4;64;229.4;0.79;181;226.1;0.77;174;33;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:18:03;1;64;4;228.1;0.79;181;226.5;0.77;174;33;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:11;4;4;64;274.5;0.56;154;225.8;0.65;148;34;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:15;4;64;4;272.5;0.55;151;225.7;0.64;145;34;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:16;1;4;3;238.0;0.38;91;226.4;0.38;87;32;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
