;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:09:55;4;1;3;306.2;0.00;0;220.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:13:11;3;1;3;320.8;0.00;0;220.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:14:12;2;1;3;330.2;0.00;0;219.2;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:27;1;1;3;269.1;0.00;0;220.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:14;3;3;4;199.9;0.45;90;220.4;0.39;87;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:33;4;3;4;199.9;0.45;90;218.8;0.40;87;17;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:25:34;2;3;4;200.0;0.48;95;217.4;0.42;92;17;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:57;4;4;64;277.2;0.63;174;219.2;0.76;167;17;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:58;1;3;4;241.5;0.37;88;220.2;0.39;85;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:27:01;4;64;4;276.1;0.66;183;219.3;0.80;176;17;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:18:59;1;4;3;215.3;0.46;100;224.9;0.43;96;34;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:03;1;3;4;209.5;0.45;94;224.6;0.40;91;34;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:18;4;4;64;259.0;0.58;151;224.1;0.65;145;37;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:22;4;64;4;268.4;0.59;159;224.1;0.68;153;37;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:41;1;4;3;216.6;0.49;106;224.5;0.45;102;34;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:49;1;3;4;204.1;0.46;94;224.7;0.40;90;34;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:29;1;4;3;223.0;0.43;96;225.0;0.41;93;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:33;1;3;4;209.2;0.47;99;224.5;0.42;95;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:45;1;4;3;203.9;0.44;89;224.9;0.38;86;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:49;1;3;4;199.8;0.47;95;224.9;0.41;91;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:53;1;4;3;199.9;0.51;101;225.0;0.43;97;34;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:01;1;3;4;199.9;0.44;88;224.7;0.38;85;34;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:13;1;4;3;199.9;0.50;100;225.2;0.42;96;34;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:35;1;3;4;199.9;0.45;90;224.9;0.39;87;34;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:38;4;4;64;260.1;0.56;146;223.8;0.63;140;36;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:39;1;4;3;199.9;0.49;98;225.0;0.42;94;34;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:21:43;4;64;4;270.0;0.53;144;224.2;0.62;138;36;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:24:09;4;4;3;275.9;0.36;101;223.7;0.43;97;36;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:24:23;2;4;3;272.1;0.35;96;222.6;0.41;92;36;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:08;3;4;3;258.9;0.38;99;224.0;0.42;95;35;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:24;1;3;1;199.6;0.00;0;223.0;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:34;1;1;3;281.2;0.00;0;223.6;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:56:09;1;3;1;204.0;0.00;0;223.9;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:13;1;1;3;261.4;0.00;0;223.2;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:17;1;3;1;179.6;0.00;0;223.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:00:18;2;1;3;316.5;0.00;0;221.1;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:02;4;3;1;200.0;0.00;0;222.9;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:02:24;3;3;1;199.8;0.01;3;223.9;0.01;3;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:14;4;1;3;285.7;0.00;0;223.2;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:15;3;1;3;287.4;0.00;0;223.5;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:05:58;2;1;3;295.7;0.00;0;221.7;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
