;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:48:31;2;1;2;26.4;0.00;0;227.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:48:35;2;2;1;20.4;0.00;0;227.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:09;4;1;3;186.2;0.00;0;228.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:05;3;1;3;278.7;0.00;0;228.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:39;4;3;1;225.2;0.00;0;228.5;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:02;2;1;3;327.7;0.00;0;227.8;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:09:46;4;1;3;310.3;0.00;0;228.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:01;1;1;3;289.5;0.00;0;229.9;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:12:31;1;3;1;217.0;0.00;0;230.0;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:33;1;1;3;308.5;0.00;0;229.4;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:52;3;3;4;200.0;0.48;96;228.7;0.41;93;17;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:03;4;3;4;199.9;0.45;91;228.5;0.38;87;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:56;2;3;4;199.9;0.45;91;227.9;0.38;87;17;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:33:41;1;4;3;199.7;0.46;91;229.4;0.38;88;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:34:55;1;3;4;208.1;0.47;98;229.4;0.41;94;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:03;1;4;3;216.4;0.44;96;230.0;0.40;93;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:07;1;3;4;216.5;0.45;98;229.6;0.41;94;17;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:43;1;4;3;209.9;0.46;97;229.5;0.41;94;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:35:54;1;3;4;214.1;0.46;99;229.4;0.42;95;17;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:36:36;1;4;3;209.8;0.49;103;230.0;0.43;99;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:36:40;1;3;4;200.0;0.51;102;229.7;0.43;98;17;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:36:55;4;4;64;274.4;0.61;168;228.1;0.71;162;18;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:37:03;4;64;4;282.4;0.60;169;228.4;0.71;162;18;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:09;4;4;64;280.9;0.62;175;228.5;0.73;168;18;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:38:13;4;64;4;292.7;0.60;175;228.3;0.73;168;18;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:40:47;4;4;64;265.9;0.69;184;228.4;0.77;176;18;28;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:40:51;4;64;4;266.9;0.70;187;228.4;0.79;180;18;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:24;1;4;3;204.3;0.48;99;229.3;0.42;95;36;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:28;1;3;4;203.8;0.48;99;229.6;0.41;95;36;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:48;1;4;3;200.0;0.49;98;229.4;0.41;94;36;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:13;2;4;3;286.7;0.40;114;228.6;0.48;110;37;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:41:19;2;3;4;294.2;0.38;113;228.3;0.48;109;37;29;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:43;2;4;3;294.2;0.35;104;228.1;0.44;100;37;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:44;3;4;3;261.9;0.44;115;229.0;0.48;110;37;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:47;2;3;4;293.8;0.36;105;228.2;0.44;101;37;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:48;3;3;4;288.9;0.40;115;228.9;0.48;111;37;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:03;2;4;3;293.6;0.35;102;228.2;0.43;98;37;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:35;4;4;3;275.0;0.39;106;228.4;0.44;102;37;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:39;4;3;4;272.5;0.36;98;228.8;0.41;94;37;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:43:47;4;4;3;250.7;0.40;101;228.7;0.42;97;37;33;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:06;3;4;3;279.8;0.39;109;229.2;0.46;105;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:11;3;3;4;280.5;0.40;112;229.2;0.47;108;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:19;3;4;3;272.5;0.40;108;228.7;0.45;104;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:23;3;3;4;272.1;0.40;109;228.7;0.46;105;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:31;3;4;3;282.0;0.36;103;228.7;0.43;99;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:35;3;3;4;287.3;0.37;106;229.0;0.44;102;37;38;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:43;3;4;3;267.8;0.39;105;229.3;0.44;101;37;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:47;3;3;4;267.5;0.40;108;229.4;0.45;104;37;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:51;3;4;3;280.7;0.36;100;229.3;0.42;96;37;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:44:55;3;3;4;268.6;0.37;99;229.2;0.42;95;37;39;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:03;3;4;3;274.6;0.36;100;229.1;0.42;96;37;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:51:01;1;3;1;200.0;0.00;0;230.0;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:39;2;3;1;212.2;0.03;6;228.7;0.02;6;36;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:54:03;1;1;3;264.7;0.00;0;230.1;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:54:47;1;3;1;179.9;0.00;0;229.9;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:09;4;3;1;199.9;0.00;1;228.7;0.00;1;36;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:43;2;1;3;316.3;0.00;0;228.0;0.00;0;36;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:56:58;3;3;1;200.2;0.00;1;228.9;0.00;1;36;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:10;4;1;3;287.1;0.00;0;228.6;0.00;0;36;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:59:12;2;3;1;237.4;0.00;0;228.1;0.00;0;36;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:00:00;3;1;3;290.1;0.00;0;229.2;0.00;0;35;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:01:28;4;3;1;199.8;0.00;0;228.9;0.00;0;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:01:44;3;3;1;176.0;0.00;0;229.2;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:02:17;2;1;3;281.6;0.00;0;228.0;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:02:23;2;3;1;77.0;0.00;0;228.4;0.00;0;35;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:07:58;1;1;2;80.0;0.00;0;229.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:13:22;4;1;2;80.6;0.00;0;227.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:16:19;2;1;2;80.2;0.00;0;226.6;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:17:41;3;1;2;80.2;0.00;0;227.7;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
