;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:41:36;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:00;3;1;3;227.4;0.00;0;231.9;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:01:14;2;1;3;327.3;0.00;0;230.2;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:02:24;4;1;3;307.9;0.00;0;231.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:05:21;1;1;3;210.9;0.00;0;231.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:07:49;1;3;1;230.5;0.02;6;231.5;0.02;6;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:10:56;1;1;3;318.8;0.00;0;231.2;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:27:46;3;3;4;200.0;0.48;97;228.9;0.41;93;16;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:28:10;4;3;4;200.0;0.43;87;228.2;0.36;83;16;15;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:29:04;2;3;4;199.8;0.46;93;227.5;0.39;89;16;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:30:16;1;3;4;200.0;0.47;94;230.7;0.39;90;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
