;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:51:45;3;1;3;95.8;0.00;0;222.3;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:53:10;2;1;3;329.5;0.00;0;220.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:56:22;4;1;3;312.9;0.00;0;222.6;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:02:24;1;1;3;307.4;0.00;0;224.0;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:04:54;1;3;1;230.7;0.01;3;223.9;0.01;3;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:07:57;1;1;3;322.0;0.00;0;223.8;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:15:00;3;3;4;200.0;0.47;94;222.9;0.41;91;17;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:22;4;3;4;208.0;0.44;92;222.7;0.39;88;17;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:38;1;3;4;199.9;0.44;88;223.8;0.38;85;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:44;1;4;3;199.8;0.45;90;223.8;0.39;86;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:50;1;3;4;210.7;0.43;91;223.6;0.39;88;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:55;1;4;3;212.5;0.45;96;223.6;0.41;93;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:59;1;3;4;206.1;0.48;100;223.8;0.43;96;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:00;2;3;4;200.0;0.46;93;221.6;0.40;89;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:06;2;4;3;200.1;0.47;93;221.7;0.40;90;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:17;1;4;3;204.1;0.44;91;223.8;0.39;87;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:21;1;3;4;200.0;0.46;93;223.9;0.40;89;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:33;1;4;3;224.7;0.43;97;223.9;0.42;93;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:34;2;3;4;200.1;0.47;94;221.6;0.41;90;17;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:37;1;3;4;209.5;0.47;98;224.0;0.42;94;16;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:38;2;4;3;200.1;0.47;94;221.7;0.41;90;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:55;2;3;4;216.8;0.49;106;221.3;0.46;102;17;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:09;4;4;64;283.0;0.51;144;223.0;0.62;138;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:10;1;4;3;220.7;0.49;109;224.1;0.47;105;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:13;4;64;4;294.8;0.46;136;222.9;0.59;131;17;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:20;1;3;4;238.9;0.45;107;224.1;0.46;103;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:12;4;4;64;266.9;0.63;167;222.3;0.72;161;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:16;4;64;4;267.2;0.63;167;222.4;0.72;161;17;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:21;1;4;64;236.6;0.73;173;223.2;0.74;166;16;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:24:25;1;64;4;236.6;0.73;173;223.2;0.74;166;16;17;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:02:39;1;4;3;202.9;0.52;104;226.6;0.44;100;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:02:43;1;3;4;199.8;0.49;97;226.1;0.41;93;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:03:58;1;4;3;220.4;0.46;101;226.1;0.43;97;31;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:04:02;1;3;4;220.8;0.44;98;226.1;0.41;94;31;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:04:46;1;4;3;207.4;0.48;99;226.2;0.42;95;31;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:04:50;1;3;4;199.9;0.48;96;226.0;0.41;92;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:00;1;4;3;216.0;0.45;97;225.9;0.41;93;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:08;1;3;4;199.9;0.48;96;226.2;0.41;93;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:12;1;4;3;199.9;0.52;103;226.1;0.44;99;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:24;1;3;4;199.9;0.47;95;226.2;0.40;91;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:44;1;4;3;217.4;0.44;95;226.1;0.41;92;31;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:05:48;1;3;4;199.9;0.49;97;226.6;0.41;94;31;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:06:28;1;4;3;214.6;0.46;99;225.9;0.42;95;31;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:06:32;1;3;4;199.9;0.50;100;226.5;0.42;96;31;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:09:59;4;4;64;283.3;0.52;148;225.3;0.63;142;32;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:10:03;4;64;4;271.9;0.53;145;225.2;0.62;139;32;22;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:10:43;4;4;64;270.1;0.55;148;225.5;0.63;142;32;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:10:47;4;64;4;277.3;0.54;150;225.3;0.64;144;32;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:14:03;4;4;64;286.3;0.55;157;225.2;0.67;151;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:14:07;4;64;4;263.9;0.58;152;225.0;0.65;146;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:15:21;4;4;64;274.5;0.59;161;225.2;0.69;155;32;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:15:25;4;64;4;259.9;0.59;153;225.0;0.65;147;32;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:21:04;4;4;64;277.9;0.58;162;225.4;0.69;155;32;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:21:08;4;64;4;257.4;0.62;159;225.5;0.68;153;32;16;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:21:52;4;4;64;272.6;0.59;161;225.3;0.68;155;32;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:21:56;4;64;4;251.7;0.61;153;225.5;0.65;147;32;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:23:10;4;4;64;276.1;0.58;160;225.8;0.68;154;32;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:23:14;4;64;4;261.5;0.60;157;225.6;0.67;151;32;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:26:01;1;4;3;223.8;0.44;98;224.7;0.42;94;30;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:26:05;1;3;4;225.0;0.42;94;225.0;0.40;91;30;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:26:17;1;4;3;199.9;0.51;101;225.0;0.43;97;30;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:29:20;4;4;3;267.3;0.35;94;223.9;0.40;91;32;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:29:26;2;4;3;280.4;0.35;99;222.7;0.42;95;31;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:30:27;3;4;3;272.4;0.37;101;224.4;0.43;97;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:30:31;3;3;4;284.0;0.34;98;224.4;0.42;94;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:30:39;3;4;3;273.9;0.37;101;224.2;0.43;97;31;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:14;1;3;1;200.0;0.00;0;224.4;0.00;0;29;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:20;2;3;1;199.9;0.01;1;222.4;0.00;1;30;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:15:18;1;1;3;281.3;0.00;0;224.2;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:24;2;1;3;318.3;0.00;0;222.5;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:45;4;3;1;200.0;0.00;0;223.7;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:46;1;3;1;211.1;0.00;0;224.7;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:40;3;3;1;199.5;0.01;3;224.4;0.01;3;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:56;2;3;1;238.5;0.00;0;222.7;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:47;4;1;3;295.0;0.00;0;223.7;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:57;1;1;3;270.2;0.00;0;224.4;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
