;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:15:26;4;1;3;307.3;0.00;0;222.4;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:59;3;1;3;312.6;0.00;0;221.7;0.00;0;16;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:17:42;2;1;3;326.9;0.00;0;221.3;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:19:27;1;1;3;305.2;0.00;0;223.1;0.00;0;15;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:31:27;3;3;4;199.9;0.48;96;221.8;0.42;93;16;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:32:41;4;3;4;200.0;0.45;91;222.0;0.39;87;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:33:12;2;3;4;200.0;0.47;94;221.2;0.41;91;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:34:01;1;3;4;199.9;0.49;98;222.9;0.42;94;16;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:45:26;1;4;64;225.7;0.86;194;225.0;0.83;186;34;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:45:30;1;64;4;242.8;0.79;191;225.1;0.81;183;34;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:47:32;1;4;64;225.6;0.80;181;225.5;0.77;174;34;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:47:36;1;64;4;212.1;0.80;170;225.2;0.72;163;34;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:48:12;1;4;64;227.9;0.73;167;224.9;0.71;161;33;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:48:16;1;64;4;218.7;0.76;167;225.0;0.71;160;33;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:51:50;3;4;64;267.9;0.72;193;224.3;0.83;186;35;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:51:54;3;64;4;267.4;0.72;194;224.8;0.83;186;35;26;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:04:44;4;4;64;286.2;0.67;192;224.3;0.82;185;34;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:04:47;4;64;4;274.9;0.69;189;224.1;0.81;182;34;14;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:10:43;1;4;64;236.5;0.70;166;224.8;0.71;159;32;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:10:47;1;64;4;245.6;0.65;161;224.4;0.69;155;32;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:57;1;4;64;223.5;0.78;175;225.2;0.74;168;32;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:01;1;64;4;247.2;0.72;178;225.4;0.76;171;32;27;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:17;1;4;64;205.2;0.87;179;225.9;0.76;172;32;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:23;1;64;4;224.7;0.83;187;225.9;0.80;180;32;34;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:39;1;4;64;199.9;0.96;192;225.6;0.82;184;32;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:43;1;64;4;205.0;0.89;183;225.6;0.78;176;32;35;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:41;1;4;64;236.4;0.75;178;225.1;0.76;171;31;41;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:27:45;1;64;4;226.3;0.78;177;225.5;0.75;170;31;42;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:19;1;4;3;203.5;0.51;104;225.2;0.44;100;31;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:28;1;3;4;200.0;0.46;93;225.4;0.40;89;31;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:35;1;4;3;207.9;0.44;91;225.3;0.39;88;31;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:05;4;4;3;266.9;0.36;97;224.4;0.42;94;33;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:13;4;3;4;266.4;0.36;97;224.1;0.42;93;33;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:31;4;4;3;254.5;0.37;94;224.4;0.40;90;33;21;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:33;2;4;3;266.2;0.35;94;224.0;0.40;90;33;20;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:34;3;4;3;275.6;0.39;108;225.3;0.46;104;32;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:38;3;3;4;268.0;0.41;110;225.1;0.47;106;32;23;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:38:10;3;4;3;255.7;0.40;102;225.2;0.43;98;32;24;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:50:17;2;3;1;199.9;0.01;2;223.4;0.01;2;32;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:51:59;1;1;3;268.4;0.00;0;225.4;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:00;4;3;1;200.0;0.00;0;224.6;0.00;0;32;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:36;2;1;3;313.7;0.00;0;224.0;0.00;0;32;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:53:41;1;3;1;180.4;0.00;0;225.5;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:55:57;2;3;1;235.0;0.00;0;223.6;0.00;0;32;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:58:03;3;1;3;294.1;0.00;0;224.5;0.00;0;31;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:07;2;1;3;306.7;0.00;0;223.7;0.00;0;31;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:29;1;1;3;233.0;0.00;0;225.3;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:59:35;1;3;1;135.0;0.00;0;225.3;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:00:37;3;3;1;220.6;0.00;0;225.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:01:23;2;3;1;229.5;0.00;0;223.6;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:03:30;3;1;3;282.5;0.00;0;223.5;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:03:50;4;3;1;176.1;0.00;0;224.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:28;2;1;3;288.1;0.00;0;223.1;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:39;2;3;1;143.2;0.00;0;223.9;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:04:48;3;3;1;203.5;0.00;0;224.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:12:31;1;1;2;80.2;0.00;0;225.1;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:19:44;4;1;2;82.0;0.00;0;223.3;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:23:50;2;1;2;81.0;0.00;0;222.1;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:25:21;3;1;2;80.7;0.00;0;223.2;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
