;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:35:51;2;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:04;1;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:46;3;1;2;5.8;0.00;0;222.9;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:45:50;3;2;1;6.3;0.00;0;223.2;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:58:09;3;1;3;155.4;0.00;0;222.5;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:59:52;2;1;3;322.7;0.00;0;220.9;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:04:20;4;1;3;306.8;0.00;0;221.8;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:06:30;1;1;3;309.0;0.00;0;222.7;0.00;0;18;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:13:13;3;3;4;200.0;0.45;91;220.8;0.39;87;19;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:09;4;3;4;200.0;0.46;91;220.6;0.40;88;18;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:14:53;2;3;4;199.8;0.49;97;218.9;0.42;94;19;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
06:15:32;1;3;4;232.7;0.43;101;221.0;0.44;97;19;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:18:22;1;4;64;224.8;0.79;178;221.7;0.77;171;37;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:18:26;1;64;4;212.7;0.82;173;221.1;0.75;167;37;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:28:16;1;4;3;232.1;0.39;90;221.6;0.39;87;36;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:33:45;4;4;3;243.2;0.42;103;221.5;0.45;99;37;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:34:47;2;4;3;276.7;0.34;96;220.8;0.42;92;37;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:12;3;4;3;269.2;0.39;104;221.0;0.45;100;37;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:16;3;3;4;279.8;0.37;104;220.7;0.45;100;37;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:35:54;3;4;3;270.4;0.36;98;220.8;0.42;94;37;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:42:57;1;3;1;200.1;0.00;0;222.5;0.00;0;35;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:45:47;2;3;1;207.4;0.00;0;221.2;0.00;0;37;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:47:46;4;3;1;200.1;0.00;0;221.3;0.00;0;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:48:06;3;3;1;210.4;0.00;0;221.2;0.00;0;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:48:47;2;1;3;306.5;0.00;0;221.2;0.00;0;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:51:16;3;1;3;286.9;0.00;0;221.9;0.00;0;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:52:44;4;3;1;200.3;0.00;0;222.2;0.00;0;36;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
17:53:15;3;3;1;209.0;0.00;0;221.5;0.00;0;36;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:04:49;1;1;2;80.2;0.00;0;221.8;0.00;0;33;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:10:17;4;1;2;80.5;0.00;0;221.0;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:13:23;2;1;2;80.6;0.00;0;218.5;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
18:14:26;3;1;2;80.8;0.00;0;220.2;0.00;0;34;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
