;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
05:09:00;4;1;3;96.6;0.00;0;221.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:11:32;4;3;1;221.4;0.00;0;221.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:51;3;1;3;285.0;0.00;0;221.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:13:40;2;1;3;291.9;0.00;0;220.8;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:14:34;4;1;3;302.6;0.00;0;221.9;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:16:11;2;3;1;241.7;0.01;2;220.8;0.01;2;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:18:04;1;1;3;201.0;0.00;0;223.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:19:15;2;1;3;329.8;0.00;0;221.3;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:34;1;3;1;222.2;0.00;0;223.0;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:23:38;1;1;3;305.8;0.00;0;222.5;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:26:08;1;3;1;229.3;0.00;0;223.0;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:29:12;1;1;3;314.3;0.00;0;222.6;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:02;4;3;4;200.0;0.45;90;221.9;0.39;87;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:06;4;4;3;199.9;0.44;87;221.2;0.38;84;16;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:09;3;3;4;199.9;0.51;102;221.6;0.44;98;16;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:36;4;3;4;200.0;0.46;93;221.5;0.40;89;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:40;4;4;3;199.9;0.47;95;221.4;0.41;91;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:40:47;4;3;4;200.0;0.46;92;221.5;0.40;88;16;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:36;1;3;4;200.0;0.44;88;222.5;0.38;84;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:40;1;4;3;222.7;0.42;95;222.3;0.41;91;15;6;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:45;2;3;4;199.8;0.46;92;220.7;0.40;88;16;12;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:55;4;4;64;281.7;0.48;135;221.2;0.58;129;16;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:41:59;4;64;4;279.7;0.48;136;221.4;0.59;130;16;11;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:04;1;3;4;200.1;0.48;96;222.6;0.41;92;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:08;1;4;3;205.7;0.45;94;222.4;0.40;90;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:16;1;3;4;200.1;0.46;93;222.7;0.40;89;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:20;1;4;3;200.0;0.47;95;222.7;0.41;91;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:42:24;1;3;4;202.0;0.46;93;222.5;0.40;89;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:46:42;4;4;64;283.0;0.63;177;221.7;0.76;170;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:46:46;4;64;4;284.9;0.65;186;222.1;0.81;179;16;5;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:47:36;4;4;64;283.3;0.67;191;222.1;0.83;184;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:47:40;4;64;4;294.2;0.63;187;222.0;0.81;180;16;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:52:41;1;4;64;228.8;0.73;167;221.9;0.72;160;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:52:46;1;64;4;231.1;0.73;168;223.2;0.72;161;16;18;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:07:51;4;4;64;274.5;0.65;180;225.8;0.76;173;34;31;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:07:55;4;64;4;269.4;0.66;178;225.9;0.75;171;34;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:01;1;4;3;203.5;0.46;94;224.7;0.40;90;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:09;1;3;4;208.3;0.48;99;224.6;0.42;95;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:13;1;4;3;204.4;0.49;100;224.8;0.42;96;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:17;1;3;4;200.0;0.45;90;224.4;0.39;87;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:12:21;1;4;3;200.0;0.44;89;224.7;0.38;85;32;32;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:24;2;4;3;283.2;0.40;113;222.8;0.49;108;34;48;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:28;2;3;4;297.5;0.38;112;222.6;0.48;108;34;48;;;;;;;;;;;;;;;;;;;;;0;0;0.0
