;Addr;S_OLD;S_NEW;U_DC_0;I_DC_0;P_DC_WR;U_AC_0;I_AC_0;P_AC_WR;T_WR;E_D_WR;U_DC_1;I_DC_1;P_DC_1;U_DC_2;I_DC_2;P_DC_2;U_DC_3;I_DC_3;P_DC_3;U_AC_1;I_AC_1;P_AC_1;U_AC_2;I_AC_2;P_AC_2;U_AC_3;I_AC_3;P_AC_3;COS_PHI;;;;
;;;;V;A;W;V;A;W;°C;Wh;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;V;A;W;;;;;
04:28:50;3;0;1;0.0;0.00;0;0.0;0.00;0;0;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:52:52;3;1;3;302.6;0.00;0;224.1;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:54:37;2;1;3;252.4;0.00;0;222.1;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
04:58:43;4;1;3;305.6;0.00;0;223.2;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:01:53;1;1;3;297.3;0.00;0;224.2;0.00;0;14;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:07:34;3;3;4;199.9;0.45;89;224.0;0.38;86;15;8;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:08:14;4;3;4;200.0;0.47;94;223.0;0.41;91;15;9;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:09:13;2;3;4;200.0;0.46;92;221.8;0.40;88;15;10;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:12:05;1;3;4;200.0;0.46;93;223.8;0.40;89;15;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:35;1;4;64;233.1;0.74;172;222.7;0.74;165;15;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
05:20:41;1;64;4;234.4;0.73;171;222.8;0.74;164;15;13;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:15:18;1;4;3;223.2;0.46;102;223.2;0.44;98;31;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:16:34;4;4;3;256.1;0.37;94;221.8;0.41;90;34;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:16:40;2;4;3;283.0;0.35;100;220.5;0.43;96;33;3;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:17:03;3;4;3;265.3;0.37;99;221.8;0.43;95;33;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:25:01;1;3;1;200.0;0.00;0;222.1;0.00;0;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:28:00;1;1;3;284.4;0.00;0;222.7;0.00;0;31;4;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:28:05;2;3;1;202.8;0.01;3;221.1;0.01;3;32;7;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:30:23;4;3;1;200.0;0.00;0;222.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:30:33;1;3;1;195.5;0.00;0;223.0;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:31:07;2;1;3;317.6;0.00;0;220.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:31:08;3;3;1;200.0;0.00;1;220.6;0.00;1;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:33:28;4;1;3;292.5;0.00;0;221.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:33:29;1;1;3;253.3;0.00;0;222.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:33:39;1;3;1;162.5;0.00;0;222.2;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:33:47;2;3;1;237.9;0.00;0;220.1;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:34:12;3;1;3;296.9;0.00;0;221.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:36:10;4;3;1;218.9;0.00;0;221.4;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:36:45;3;3;1;222.8;0.00;0;220.6;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:36:48;2;1;3;309.2;0.00;0;218.9;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:39:04;4;1;3;287.5;0.00;0;221.5;0.00;0;32;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:39:12;2;3;1;231.6;0.00;0;220.2;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:39:41;1;1;3;226.7;0.00;0;223.1;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:39:45;1;3;1;151.2;0.00;0;223.6;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:40:00;3;1;3;295.3;0.00;0;221.4;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:41:43;4;3;1;215.6;0.00;0;221.2;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:42:15;2;1;3;315.0;0.00;0;219.9;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:42:16;3;3;1;221.6;0.00;0;221.3;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:44:39;4;1;3;298.0;0.00;0;221.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:44:49;2;3;1;236.4;0.00;0;219.0;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:45:21;3;1;3;302.6;0.00;0;221.0;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:45:56;1;1;3;275.0;0.00;0;222.8;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:47:48;2;1;3;325.1;0.00;0;220.2;0.00;0;31;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:48:43;1;3;1;206.7;0.00;0;222.9;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:51:22;1;1;3;280.3;0.00;0;222.8;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:52:13;2;3;1;244.2;0.00;1;221.2;0.00;1;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:53:52;1;3;1;207.8;0.00;0;222.5;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:54:35;4;3;1;223.4;0.00;0;221.2;0.00;0;31;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:55:16;2;1;3;318.4;0.00;0;220.3;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:56:38;3;3;1;226.9;0.00;1;222.0;0.00;1;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:57:44;4;1;3;295.2;0.00;0;221.1;0.00;0;31;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:57:46;2;3;1;238.7;0.00;0;221.0;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:59:39;3;1;3;301.0;0.00;0;221.7;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
15:59:55;4;3;1;221.2;0.00;0;222.2;0.00;0;30;1;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:00:47;2;1;3;318.1;0.00;0;220.9;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:02:14;3;3;1;225.9;0.02;5;222.7;0.02;5;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:03:02;4;1;3;299.5;0.00;0;221.3;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:03:07;1;1;3;272.4;0.00;0;222.3;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:03:16;2;3;1;238.5;0.00;0;219.5;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:05:24;3;1;3;303.4;0.00;0;220.5;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:05:38;1;3;1;204.0;0.00;0;222.1;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:06:22;2;1;3;320.7;0.00;0;218.8;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:49;1;1;3;279.3;0.00;0;220.7;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:08:50;2;3;1;240.3;0.01;3;218.4;0.01;3;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:10;1;3;1;209.4;0.00;0;222.4;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:11:53;2;1;3;320.8;0.00;0;219.0;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:14;1;1;3;273.2;0.00;0;221.9;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:14:25;2;3;1;240.5;0.00;0;219.1;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:16;4;3;1;224.9;0.00;0;221.7;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:16:43;1;3;1;205.8;0.00;0;222.3;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:17:27;2;1;3;321.7;0.00;0;219.2;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:15;4;1;3;302.3;0.00;0;221.0;0.00;0;30;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:19:50;1;1;3;279.5;0.00;0;222.2;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:20:01;2;3;1;241.7;0.02;6;219.3;0.02;6;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:22:15;1;3;1;210.2;0.00;0;222.8;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:23:13;2;1;3;321.6;0.00;0;220.0;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:29;1;1;3;271.7;0.00;0;222.4;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:25:30;2;3;1;241.1;0.00;0;220.8;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:06;1;3;1;188.2;0.00;0;224.0;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:28:34;2;1;3;317.2;0.00;0;220.6;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:29:12;3;3;1;227.9;0.00;0;222.7;0.00;0;29;2;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:30:54;1;1;3;255.0;0.00;0;223.6;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:31:00;1;3;1;164.9;0.00;0;223.3;0.00;0;27;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:31:05;2;3;1;237.8;0.00;0;221.4;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:13;3;1;3;298.3;0.00;0;222.4;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:32:23;4;3;1;221.5;0.00;0;222.7;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:13;2;1;3;307.7;0.00;0;220.6;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:34:58;3;3;1;223.5;0.00;0;222.1;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:36:40;2;3;1;205.2;0.00;0;221.1;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:37:22;4;3;1;199.6;0.00;0;222.3;0.00;0;29;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:39:41;2;1;3;292.3;0.00;0;220.4;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:39:50;2;3;1;150.6;0.00;0;220.4;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:43:15;4;1;3;288.7;0.00;0;222.8;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
16:44:00;3;1;3;290.2;0.00;0;222.2;0.00;0;28;0;;;;;;;;;;;;;;;;;;;;;0;0;0.0
